q,n_train,n_test,test_train_spearman,test_train_pearson,test_train_rmse,test_train_mae,test_train_norm_stress,test_test_spearman,test_test_pearson,test_test_rmse,test_test_mae,test_test_norm_stress,layer,label,realization,repetition,fold,seed
5,51,13,0.9175219421520067,0.9930170722771101,0.0005683516362531828,0.00037654977138576256,0.10247435561657767,0.6761972205010179,0.6126919627102864,0.0006180492461634932,0.0004285845359778724,0.31418189123914897,middle,oracle,0,4,0,3171805
6,51,13,0.9268928868541108,0.9938922024070914,0.0005330870788603197,0.0003446742214480202,0.09611612144528082,0.5924834659011874,0.5407501259908897,0.0007472789269219574,0.000501790893651819,0.3798750795359685,middle,oracle,0,4,0,3171806
7,51,13,0.9370833527545679,0.9945274025628207,0.000504993945810701,0.000309556522380198,0.09105090209359759,0.4859570808937897,0.46315442192994716,0.0008193778399983413,0.0006050395414362092,0.41652616034746925,middle,oracle,0,4,0,3171807
8,51,13,0.9437546085972025,0.9947410265419432,0.0004917975466474091,0.0002929642949937393,0.0886715784241306,0.4997913478926137,0.48038884892653055,0.0007980044500052989,0.0006056572102322317,0.40566111661205534,middle,oracle,0,4,0,3171808
9,51,13,0.9559213463881362,0.9950070064808076,0.0004797059676962492,0.0002820668329734568,0.08649145491894356,0.49665524349068646,0.47031882458818414,0.0007889324346595805,0.0006112592405427581,0.4010494081497261,middle,oracle,0,4,0,3171809
1,51,13,0.8919180295981262,0.9892726659765404,0.0013895873446968447,0.000988413107728087,0.13333259383855384,0.8763514966046612,0.9789215261330196,0.002461182919034564,0.0014838975353830383,0.1716415504776004,middle,oracle,0,4,1,3171811
2,51,13,0.9318798481372002,0.9923296366349337,0.0011351862326724894,0.0007199403182817024,0.10892249808525678,0.9462562753701994,0.9883314674195157,0.001824785486093697,0.0010258101715796108,0.12725954162115058,middle,oracle,0,4,1,3171812
3,51,13,0.9500781351266641,0.99333737782657,0.0010439349328649023,0.0006101944981928996,0.10016682501373825,0.9383654320363181,0.9935631898114484,0.0014435347837723565,0.0008513887130421305,0.1006713261898578,middle,oracle,0,4,1,3171813
4,51,13,0.9621168986481666,0.9944770190407908,0.0009476429274118876,0.0005518336338186045,0.09092749011193141,0.9331554521427938,0.9913599765639433,0.001571817293664122,0.0009190670269342028,0.1096176782576748,middle,oracle,0,4,1,3171814
5,51,13,0.9701905597811953,0.9946844576341949,0.0009272166384762106,0.0005110195140822551,0.08896756287404792,0.903868283615119,0.9863648044458586,0.001978408205904028,0.0011182525947754467,0.13797310606729682,middle,oracle,0,4,1,3171815
6,51,13,0.9739210426757129,0.9947736518357524,0.0009184540135636377,0.00048216305349778246,0.08812677836857115,0.9165138658809544,0.9859853063665772,0.001997824377500258,0.0011914213963484241,0.13932717925354476,middle,oracle,0,4,1,3171816
7,51,13,0.9752571961644613,0.9950128772886158,0.0008968691614954496,0.0004695666122441688,0.08605568559066389,0.9171714361587778,0.9909784030840799,0.001627873566112844,0.0010403498488679346,0.11352701203481139,middle,oracle,0,4,1,3171817
8,51,13,0.9812603340869595,0.9951857066699323,0.0008810385362986125,0.00043926342348741393,0.0845367178714805,0.9155780927932827,0.9896774830415385,0.0017138942518523847,0.0010074214482897156,0.1195260476039648,middle,oracle,0,4,1,3171818
9,51,13,0.9821165840653422,0.9953520633859377,0.000865577173806903,0.00041771198093417923,0.08305318135744619,0.8955221993196677,0.9842249501122581,0.002120742914455393,0.0012106113614566139,0.14789945078291714,middle,oracle,0,4,1,3171819
1,51,13,0.6997077591441897,0.9721285351448626,0.001234661529041446,0.0008985850815451927,0.21477205328590124,0.06814704283058713,0.05630659041818008,0.0017213312479883662,0.0012259278600685248,0.5916646809434115,middle,oracle,0,4,2,3171821
2,51,13,0.8058528628601705,0.9854981459955379,0.0008368121173197182,0.0006262397186601928,0.14556528443128094,0.5209094702765589,0.482238189987746,0.0012070268719073737,0.0008749094978206018,0.4148853800753329,middle,oracle,0,4,2,3171822
3,51,13,0.8439853658046492,0.9898944050352099,0.0006872275650232396,0.000502374258987408,0.1195447268283328,0.6236674717687376,0.618720344864004,0.0008812939799141303,0.0006337660311469904,0.3029228232814649,middle,oracle,0,4,2,3171823
4,51,13,0.8812934476350535,0.9922684978013838,0.0005957025802883335,0.0004407332977248741,0.10362375704340913,0.6419276925606039,0.6230109527722805,0.0009132625647824767,0.000564795257884941,0.31391122693035417,middle,oracle,0,4,2,3171824
5,51,13,0.9022032821035476,0.994126001623429,0.0005141799512258749,0.00038364035397207846,0.08944271874167924,0.49966489206995535,0.5657361315183077,0.0010398648155328129,0.0007775519927056088,0.3574275927573584,middle,oracle,0,4,2,3171825
6,51,13,0.9174412376577711,0.9950580336467677,0.00047031509251412463,0.0003545156833257969,0.0818123313431728,0.5178745305327583,0.46621165871383363,0.0010486564857758527,0.0007033283126418564,0.36044951011079446,middle,oracle,0,4,2,3171826
7,51,13,0.9423263037522811,0.995706409632859,0.00043827434841239724,0.0003129862470599085,0.07623877434988195,0.027099482795685324,0.04804770386434426,0.0014166846193720268,0.0010630948669018273,0.4869500012259429,middle,oracle,0,4,2,3171827
8,51,13,0.9367203884093193,0.9959821872627356,0.0004231734529370366,0.00031493089352974997,0.0736119407996239,0.4879045005627284,0.463384121123221,0.0011069717570432519,0.0008159996795027414,0.3804939300380318,middle,oracle,0,4,2,3171828
9,51,13,0.9484015816104433,0.9966917835708714,0.00038365278913371823,0.00027880857177972255,0.06673723553619007,0.4541913782420111,0.4858269690190109,0.0011577109839912881,0.0009326358991103891,0.397934273701466,middle,oracle,0,4,2,3171829
1,51,13,0.7178081301707492,0.9719345399248925,0.0013388411179344063,0.0009412744834326694,0.22500759223497116,0.6354784456050278,0.6379042167133493,0.0013999871844987142,0.0009795137314098385,0.44338644928672477,middle,oracle,0,4,3,3171831
2,51,13,0.8159795475047241,0.9843859337886134,0.0009008751509431074,0.0006551274771240274,0.1514023926384638,0.5739956246285359,0.5632096721571359,0.001284146338093624,0.0008177712512112356,0.40669878375762003,middle,oracle,0,4,3,3171832
3,51,13,0.86357741117441,0.9880487459260119,0.0007702146747583098,0.0005490031339368086,0.1294434023200499,0.5784974519151734,0.5755610726951352,0.0012625642050166253,0.0008537992590506714,0.3998635602220057,middle,oracle,0,4,3,3171833
4,51,13,0.8953787700733901,0.9904641569065287,0.0006846786369832389,0.00047917428402331194,0.11506809097707159,0.6399549817271335,0.6226800192045427,0.0011540746626829959,0.0007336104889282158,0.36550410786939463,middle,oracle,0,4,3,3171834
5,51,13,0.9149650508364197,0.9922166796267646,0.0006185934463015934,0.0004426026339680351,0.1039617173839097,0.6244262067046877,0.5966772185327732,0.0011774194349640245,0.0007657515257204123,0.3728975724708572,middle,oracle,0,4,3,3171835
6,51,13,0.9350040591066539,0.9933833366834582,0.0005710175842136181,0.00039081318175891586,0.09596604856740804,0.5957713172903045,0.6241881075682564,0.0011518845643391689,0.000816336536424423,0.3648104872855706,middle,oracle,0,4,3,3171836
7,51,13,0.9326116649617154,0.9942962942650128,0.0005301326707603919,0.00035940376661006823,0.08909487034348354,0.5558112773302646,0.548969440999469,0.0012801717377721117,0.0009387965887576297,0.40543999800343455,middle,oracle,0,4,3,3171837
8,51,13,0.9455688538627722,0.994720875477077,0.0005100596109076898,0.00034019703064511593,0.08572136260926241,0.5561653536337081,0.5657764771267866,0.0012560494363385833,0.0008453583959679523,0.3978002840834347,middle,oracle,0,4,3,3171838
9,51,13,0.9450237279448204,0.9947101552466904,0.0005114335304096897,0.00034440491343605464,0.08595226552591816,0.6522717788540573,0.6541729327844905,0.0010466812590500178,0.0007153488972892609,0.33149181087062457,middle,oracle,0,4,3,3171839
1,52,12,0.7538006667489814,0.978367795132879,0.0011815517183318,0.0008507222844020307,0.20911312804933696,0.627053543471454,0.5858978936953532,0.0011709424697507282,0.0008770581759246261,0.48052804368199703,middle,oracle,0,4,4,3171841
2,52,12,0.8457345845166071,0.9853463701560923,0.0008565523212666836,0.000592725849431522,0.1515941557690646,0.6665483769961382,0.5900912078862409,0.0009974220655878242,0.0006497184048772356,0.4093192332533685,middle,oracle,0,4,4,3171842
3,52,12,0.8887292752191629,0.9889395696782897,0.0007180254412001044,0.0004989528438248356,0.1270774217487066,0.8728733952614552,0.8439397015969035,0.0006443311558019717,0.0004034819932629912,0.2644187889493782,middle,oracle,0,4,4,3171843
4,52,12,0.9100679590072849,0.9909239870202258,0.000644540938295754,0.0004401428348334847,0.11407200351176733,0.8699091952823298,0.8731567207943469,0.000535370664270867,0.0003748747688500693,0.2197038920294495,middle,oracle,0,4,4,3171844
5,52,12,0.926206889739474,0.9923596106270322,0.0005875161386190243,0.0003955313258868613,0.10397965287507761,0.7999373760567791,0.8130660838556197,0.0007024668760361146,0.000471293483596473,0.28827636063529005,middle,oracle,0,4,4,3171845
6,52,12,0.9345926163723917,0.9934120303824828,0.0005443813908416265,0.0003592176519721231,0.09634558836871306,0.8182235674772989,0.8029998913068702,0.000632972402502564,0.0004589354572261368,0.2597574160445311,middle,oracle,0,4,4,3171846
7,52,12,0.9476605012964564,0.9940036716291052,0.0005179574778191633,0.0003334384729590085,0.09166903716769385,0.7880805761402778,0.8042774884660918,0.0006715714977801471,0.0004508287565284163,0.2755976030911078,middle,oracle,0,4,4,3171847
8,52,12,0.9473170020990246,0.9944344204479663,0.0004992978888788314,0.0003127768820451414,0.08836662987490373,0.63005949274606,0.5469304127611646,0.0009566857836240063,0.0006460633325894761,0.3926019936069845,middle,oracle,0,4,4,3171848
9,52,12,0.9588714162242252,0.9948810570750992,0.00047805541091918406,0.00027974651882057763,0.08460709828204838,0.8306231082350486,0.7805787651159357,0.0007005932747141662,0.0005040601943793773,0.287507477448341,middle,oracle,0,4,4,3171849
1,51,13,0.7610148458387691,0.9787533752875207,0.0011779733217580784,0.0008403695998395808,0.21309483759048556,0.7575083144703397,0.7430983466340971,0.0008339609939480975,0.0006207042838476305,0.403187130235978,middle,oracle,0,5,0,3963701
2,51,13,0.860494211264272,0.9844545250791392,0.000880841048321399,0.0005871075376333039,0.1593437446061535,0.7125659150975606,0.7261448458833469,0.0007290466161916246,0.0004721926589150229,0.3524651813737532,middle,oracle,0,5,0,3963702
3,51,13,0.8925458776226695,0.9882559340718245,0.0007525211539247526,0.0004841190027894317,0.13613073413213758,0.8315608442190721,0.851375665559104,0.0005522684579365519,0.000395191537139805,0.26699993919517206,middle,oracle,0,5,0,3963703
4,51,13,0.9117085833182491,0.9902390964198711,0.0006742018106946124,0.0004289405380998268,0.12196280059955818,0.8046004628283109,0.7753786658478286,0.0006697120003562805,0.0004994602117074142,0.3237792432352658,middle,oracle,0,5,0,3963704
5,51,13,0.9194218741790582,0.9910454382394589,0.0006500385077837594,0.0003990090697154118,0.11759167010421458,0.7780194489055248,0.8083193005764844,0.0006383100060727428,0.00046797659990959844,0.30859762197150903,middle,oracle,0,5,0,3963705
6,51,13,0.9332211897720065,0.9920716387553565,0.0006142066034645968,0.0003674511786762131,0.11110969492666646,0.7409931840311587,0.735204925269793,0.0007232359895082374,0.0005610191913622299,0.3496559733720018,middle,oracle,0,5,0,3963706
7,51,13,0.9341560031049817,0.9923004971317071,0.0005984288897938114,0.0003509393491561676,0.10825551370700408,0.8448639967627308,0.8385142680036816,0.0005746054581406458,0.0004335527202489908,0.2777989946374817,middle,oracle,0,5,0,3963707
8,51,13,0.9462613890099913,0.9925234843615577,0.0005906946484804187,0.00033235906838164026,0.10685639297470832,0.813882320211434,0.813513001258765,0.0005941312774878245,0.00041231974941124294,0.2872389554092981,middle,oracle,0,5,0,3963708
9,51,13,0.9520437013189254,0.9931426774554246,0.0005673500047785891,0.0003186004465033395,0.10263335755755244,0.7343163165947977,0.7148233479813653,0.0007125914538036872,0.0005424309459702969,0.3445097616971677,middle,oracle,0,5,0,3963709
1,51,13,0.8303593589954956,0.9864994878690817,0.0015512562309898644,0.0010676426387990574,0.15002638035741608,0.8211914667610869,0.9871494435439301,0.0024282496312734688,0.0014955491679579118,0.16191409529163217,middle,oracle,0,5,1,3963711
2,51,13,0.8930014462574773,0.9911866887670973,0.0011996193014661824,0.0007791518306483128,0.11601857772459719,0.8170942981069563,0.9915106085250464,0.001701776501392232,0.001089052053573427,0.11347334271681841,middle,oracle,0,5,1,3963712
3,51,13,0.9231331691683137,0.9925223566436245,0.0010903833119450524,0.0006611667741363935,0.10545405602584576,0.8971661250142262,0.9943743465148888,0.0014308585756035248,0.0009285877121955306,0.09540871283386879,middle,oracle,0,5,1,3963713
4,51,13,0.9398427464694664,0.9931570997155916,0.0010371846716116546,0.0006017843883984925,0.1003090649600804,0.7809532239911987,0.9914430628648176,0.001945927201231162,0.0013210888007238876,0.1297531515017609,middle,oracle,0,5,1,3963714
5,51,13,0.9464549974446321,0.9940089892909509,0.0009685585137419171,0.0005468429334557894,0.0936720350114796,0.7803715272069702,0.9912165815494336,0.0018423981146169232,0.0013363960536527354,0.12284989980159595,middle,oracle,0,5,1,3963715
6,51,13,0.959311717485518,0.9938768609152101,0.0009778858536157232,0.0005087510411222481,0.09457410844826933,0.7854550512778359,0.9926404280128265,0.0019474366219045431,0.00134269922001597,0.12985379868382876,middle,oracle,0,5,1,3963716
7,51,13,0.9620993165976369,0.994298618948948,0.0009432910365931797,0.000501380227292211,0.09122834578615423,0.9163621188937644,0.9933135655906726,0.0016331898182388518,0.0010489621261622485,0.10890002759764368,middle,oracle,0,5,1,3963717
8,51,13,0.9647167362839005,0.9944492972625807,0.0009299177512191544,0.0004531717453194886,0.0899349775094824,0.7564207943954779,0.988122495053999,0.0021556094998935456,0.0015342400526482717,0.14373462986763413,middle,oracle,0,5,1,3963718
9,51,13,0.9758102690045496,0.9942685305842203,0.0009449322325415638,0.0004543830041552476,0.09138707049112202,0.8149445491217643,0.9928467828406288,0.002077560162611198,0.0014549615952975405,0.13853035116769039,middle,oracle,0,5,1,3963719
1,51,13,0.7500327759068426,0.9705209653852185,0.001321075137692771,0.0009242702674934276,0.22182800755598212,0.7705332642041504,0.7818379488436006,0.0011954483439805424,0.0008737930373553868,0.3770194601466841,middle,oracle,0,5,2,3963721
2,51,13,0.8488002947525772,0.984085773956728,0.0009160722907086155,0.0006343842001937576,0.15382205389168047,0.7211902022028602,0.6497983859338025,0.00121656995843905,0.0007981306478929854,0.38368077656463745,middle,oracle,0,5,2,3963722
3,51,13,0.8958431503213437,0.9895769935015016,0.0007206368181849978,0.0005211131472327578,0.12100555448242567,0.8236952920497224,0.7771706174395256,0.0009832294337904798,0.0006462571419980841,0.31009004462182777,middle,oracle,0,5,2,3963723
4,51,13,0.920560631063028,0.9915028136336828,0.0006491882974464113,0.00046529065445331135,0.10900829365595723,0.7435223004843257,0.7528118908785041,0.00103480948389458,0.0006709374740379528,0.3263573160121031,middle,oracle,0,5,2,3963724
5,51,13,0.9343780639914169,0.9932131378665475,0.0005779242776953888,0.0004094720918939258,0.0970420132675393,0.7610490775047736,0.6919928447451674,0.0010979147527812956,0.0007850702537597385,0.346259400889196,middle,oracle,0,5,2,3963725
6,51,13,0.9451963367406551,0.9937072411251227,0.000559827745451751,0.0003944923932993911,0.0940033384967086,0.8531594987291189,0.8175994304935094,0.0008312013516178117,0.0005419861632580862,0.26214356014469675,middle,oracle,0,5,2,3963726
7,51,13,0.9502266561015149,0.9943111547057526,0.0005343978545804317,0.0003591532390338427,0.08973328461150505,0.7823695292049722,0.7579600273996515,0.0009571151475908126,0.000662408231228945,0.30185414372766517,middle,oracle,0,5,2,3963727
8,51,13,0.9582914232698726,0.9949229718254193,0.0005073606771818595,0.0003377192927554872,0.08519334360350335,0.8085711756597832,0.7764973229158142,0.0008931050011452259,0.0005696846791159313,0.28166667935219225,middle,oracle,0,5,2,3963728
9,51,13,0.96321637385484,0.9951766769501564,0.0004947045961727984,0.0003173659198146517,0.08306820086664864,0.8123901415040654,0.808932886167872,0.0008528985765261114,0.0006473284605192655,0.26898641208622864,middle,oracle,0,5,2,3963729
1,51,13,0.7571095306572492,0.9814875693203572,0.0011523268316245387,0.0008606427788417998,0.20682302472746703,0.7510843586792952,0.7552203506548757,0.001007808021418293,0.0008116989504833208,0.47215006746457583,middle,oracle,0,5,3,3963731
2,51,13,0.8419393421727264,0.9887834810917587,0.0007934483763911511,0.0005910790163228302,0.142410459139413,0.7006790677676752,0.7044923524430626,0.0009973068065556358,0.0007910121372867974,0.4672303315620118,middle,oracle,0,5,3,3963732
3,51,13,0.87707017321655,0.9913068642956671,0.0006612360898664282,0.00048556950476643914,0.11868060728251607,0.6447350118236195,0.6399020243830644,0.0008425885968254425,0.0005883222785939043,0.3947460770119188,middle,oracle,0,5,3,3963733
4,51,13,0.9005655985069997,0.9929793964686539,0.0005838042371036061,0.00042229350596750787,0.10478290954681257,0.6243503332110927,0.6161963479374452,0.0009076914674002159,0.0006801887838737322,0.42524625569749686,middle,oracle,0,5,3,3963734
5,51,13,0.9159136580497874,0.9934779982121382,0.0005538202625413145,0.0003841087411519826,0.09940129719332606,0.7800427420680586,0.72318182017402,0.0007432412226570915,0.0005465067880734577,0.34820261990586887,middle,oracle,0,5,3,3963735
6,51,13,0.9341438150793216,0.9942489846235004,0.0005159028392987137,0.0003422171741375697,0.09259576602830893,0.7728347601765322,0.7035405426690077,0.0007792657324213209,0.0005935570366546564,0.36507981710422255,middle,oracle,0,5,3,3963736
7,51,13,0.9376501371235237,0.9947829714709647,0.0004925651660514199,0.000335994376568177,0.08840705147386099,0.6860354835038378,0.6371018689828408,0.0007256751387678616,0.0004901157820960788,0.33997304887931923,middle,oracle,0,5,3,3963737
8,51,13,0.9477126287545501,0.9953932143782362,0.00046362978628207283,0.00030260446967500824,0.08321364401228393,0.6609719394529521,0.6451025705975344,0.0008371515057618806,0.0006455946101010428,0.3921988429575013,middle,oracle,0,5,3,3963738
9,51,13,0.9504699636813303,0.9957037569992364,0.0004467439383495976,0.00028390529157910823,0.08018292212970914,0.6069500120133031,0.6244157585151285,0.0009630170393263562,0.0007965703872279576,0.4511658474870937,middle,oracle,0,5,3,3963739
1,52,12,0.7430828003457217,0.9709080316253067,0.0012406705136317963,0.0008944409034005043,0.2208305697838689,0.25556831228473026,0.2531501929550552,0.0016677811674201547,0.0012074000590067602,0.5820712434209544,middle,oracle,0,5,4,3963741
2,52,12,0.8098984565995802,0.9840278886272091,0.000861009201293112,0.0006223168357554665,0.15325354348442286,0.5935706084959818,0.5745579484187942,0.0010669439800214963,0.0007579718883308802,0.37237343917984167,middle,oracle,0,5,4,3963742
3,52,12,0.8484501790344486,0.9895611119998082,0.0006871445700639698,0.0004987334145911348,0.12230686976425707,0.5564137355182132,0.5519137786050173,0.001125491291683744,0.0007987365275054654,0.3928069991479723,middle,oracle,0,5,4,3963743
4,52,12,0.8943574762316336,0.9920298594908643,0.0005915564528334696,0.00043952677539863514,0.1052928614835354,0.534244859617994,0.6036423963936983,0.0010047862781660262,0.0006540033728525868,0.35067981922898883,middle,oracle,0,5,4,3963744
5,52,12,0.9126700086430425,0.9938404954319595,0.0005289361475192718,0.00039156400068130414,0.09414689037304755,0.5114914935810458,0.5421257012871203,0.0011023718965908992,0.0007522467827679972,0.38473811378596223,middle,oracle,0,5,4,3963745
6,52,12,0.9230135572292876,0.9945879633023516,0.000493674238219689,0.00035887302545224654,0.08787052010653781,0.5172111470618934,0.49288667071252307,0.0010613243094053887,0.0007232845934003144,0.3704121215159698,middle,oracle,0,5,4,3963746
7,52,12,0.9329954315347574,0.9950652991692651,0.00046653632897608724,0.00034466157962582717,0.08304016434716327,0.582214800125248,0.6743787289211282,0.0009179234781392023,0.0006557774989874051,0.3203638886942596,middle,oracle,0,5,4,3963747
8,52,12,0.9449752808988764,0.9958816763044478,0.00042619482338343816,0.00031203334470231007,0.07585966189459373,0.47429287130779674,0.5203200322857097,0.0010211709959280085,0.0006843770766852453,0.35639823914349783,middle,oracle,0,5,4,3963748
9,52,12,0.9501464378318311,0.9962725920669424,0.0004077471503742179,0.00028647668489294436,0.07257610667420938,0.4961277528441709,0.48633130513237754,0.0010047600375246441,0.0006656908399461331,0.3506706609994466,middle,oracle,0,5,4,3963749
1,51,13,0.767282167452602,0.9790049008567779,0.0011943860434302286,0.0008576463280336907,0.20080519771014885,0.4054553041894814,0.7396565219576551,0.0014813376844436785,0.0012006985387855514,0.528692367416226,middle,oracle,0,6,0,4755601
2,51,13,0.8423098416824877,0.9869765578584715,0.0008519729008718818,0.0006051725523776682,0.14323726214342786,0.7369718888706229,0.8418801699442101,0.0008861931618216343,0.0006142223784537605,0.31628410296434617,middle,oracle,0,6,0,4755602
3,51,13,0.8865487513614765,0.9906542874735523,0.000712493860826881,0.0005042248255501499,0.11978746015794922,0.6379316885645999,0.8790150288138674,0.0008325756090639225,0.0005662701882599086,0.2971478916870472,middle,oracle,0,6,0,4755603
4,51,13,0.8954953386566455,0.9925982877126474,0.0006318014161601987,0.0004366095436882596,0.10622110747479772,0.7836087962670241,0.8489383005151494,0.0007700510732325463,0.0005289907627915022,0.27483276042600374,middle,oracle,0,6,0,4755604
5,51,13,0.9264177597321795,0.9942582069457052,0.0005625439761018299,0.00038767308196981006,0.09457725579022976,0.6596567988973052,0.7677588877331755,0.0009475059876653222,0.0006279324018853003,0.3381667725195003,middle,oracle,0,6,0,4755605
6,51,13,0.9291803239807803,0.9947506667267684,0.0005400053497793393,0.00037119264682365194,0.09078796727694072,0.7620607240860404,0.8308382091062332,0.0008177392502730329,0.000540929719067749,0.29185276571046226,middle,oracle,0,6,0,4755606
7,51,13,0.9383549426479276,0.9950796538990052,0.0005271583957942704,0.00035638124219815846,0.08862808341934303,0.6950644292416444,0.8125488857401539,0.0008439375368574178,0.0005858047619889306,0.30120298632660014,middle,oracle,0,6,0,4755607
8,51,13,0.9473036299069773,0.9958164007124244,0.0004937024203015011,0.0003177873698622759,0.08300332431372152,0.7120600918069272,0.8289260658886368,0.0008274536259077284,0.0006004589725513485,0.2953198457059371,middle,oracle,0,6,0,4755608
9,51,13,0.9504700460328552,0.9963324115036098,0.0004627892543002873,0.0003025499718865397,0.0778060730189118,0.670886075949367,0.7800752357078775,0.0009465784477873921,0.0006922261140459182,0.3378357316912775,middle,oracle,0,6,0,4755609
1,51,13,0.8170284176994507,0.9876427604938754,0.0015262082070078284,0.0010510709649951125,0.1477251259023723,0.8088746696341633,0.9896491603428077,0.0023036787384494934,0.0016993138487184395,0.15676631079164882,middle,oracle,0,6,1,4755611
2,51,13,0.8663381225137045,0.9906007674733509,0.0012518423362584546,0.0007767823595244829,0.12116863602526252,0.8658050809949543,0.9915439598066677,0.0016473488959403272,0.0010972058590813375,0.11210278789874885,middle,oracle,0,6,1,4755612
3,51,13,0.9018449706194464,0.9926026243414076,0.001094079300940738,0.0006555243099334448,0.1058983969136925,0.8221778221778221,0.9919084693888794,0.0018011807301373155,0.0011211496250790258,0.1225711091654571,middle,oracle,0,6,1,4755613
4,51,13,0.9263057204827841,0.9936576350730593,0.0010061628444044456,0.0005829103099866984,0.0973887652978486,0.8426383742839437,0.9916974502506922,0.001620595565191035,0.0009943960744953544,0.11028221244568975,middle,oracle,0,6,1,4755614
5,51,13,0.944331481027938,0.994014300957172,0.0009744301672991639,0.0005597510293868769,0.09431728809108698,0.8152480430961442,0.9887842420587318,0.001961428443589725,0.0011686986684308859,0.13347603372435618,middle,oracle,0,6,1,4755615
6,51,13,0.9518207757414807,0.9947890094844344,0.0009087939273143784,0.0005047559375010177,0.08796420875958459,0.8755421793396475,0.9909415006420096,0.0017257989475200778,0.0010052491707991508,0.11744134703128203,middle,oracle,0,6,1,4755616
7,51,13,0.9582747882618771,0.9945842376909586,0.0009252527573195901,0.00047966275931710746,0.08955729594360153,0.87966463915831,0.991573364441752,0.001662946128214016,0.0010368777169550768,0.11316418614030761,middle,oracle,0,6,1,4755617
8,51,13,0.9622789664488357,0.9948144478945848,0.0009046138045663386,0.00044150532217747266,0.08755960527468251,0.7060660858129212,0.9910035012839721,0.0017580308645873813,0.0012659521617977404,0.11963474259640515,middle,oracle,0,6,1,4755618
9,51,13,0.9675570403718466,0.9944451072914825,0.0009358598272294625,0.00044765744557565093,0.09058397810314985,0.7398550816272335,0.9915448086327641,0.0016870384837215095,0.00124706847755807,0.1148036811046674,middle,oracle,0,6,1,4755619
1,51,13,0.7098557728336483,0.9821067223489355,0.001155624175247129,0.0008398476336069102,0.21436549036752783,0.5260941590055513,0.5875972788889393,0.0010176212111784537,0.0007371289152250691,0.49856661627521626,middle,oracle,0,6,2,4755621
2,51,13,0.8078478285467607,0.9871209319435349,0.0008461291600396646,0.0005758156524538151,0.15695491336305684,0.4689361271639752,0.4913173261757218,0.0008865641842386843,0.0005531768883195184,0.4343574019401661,middle,oracle,0,6,2,4755622
3,51,13,0.865984875648374,0.9898790632325172,0.0007186657453313193,0.000482982191666964,0.13331075812371976,0.6696721000518469,0.7181396275837969,0.0006257308436068863,0.00041076978665644133,0.3065664374613885,middle,oracle,0,6,2,4755623
4,51,13,0.901181134978596,0.9917944837133308,0.0006479441126032877,0.0004290108956628119,0.12019206624788156,0.583682140644166,0.6009527462013321,0.0007461662013148693,0.000448885212317426,0.3655717413139186,middle,oracle,0,6,2,4755624
5,51,13,0.9172592407881172,0.9930997865160335,0.0005976417698671777,0.0003747897188181779,0.11086110329450123,0.3956676235157248,0.4337598097578865,0.0008558319471236258,0.0005645745404894717,0.4193006526303923,middle,oracle,0,6,2,4755625
6,51,13,0.914882081675254,0.9937374651977128,0.0005758903773176535,0.00037041673776089094,0.10682627256844947,0.6714930638981271,0.7053616973361326,0.0006125290647510077,0.0003931464009265819,0.3000984451075667,middle,oracle,0,6,2,4755626
7,51,13,0.9361363925716947,0.9943628084289857,0.000550873578620338,0.00033582548626245163,0.10218571689728677,0.5913959458263255,0.6226854478481917,0.0007373636883437893,0.0005280988155822238,0.3612590962368493,middle,oracle,0,6,2,4755627
8,51,13,0.9393823602704621,0.9947658385194944,0.0005327903683973587,0.0003172173660576317,0.09883132512364716,0.6574058852539865,0.7114707379271737,0.0006281024675274104,0.0004343536990259275,0.30772837522383334,middle,oracle,0,6,2,4755628
9,51,13,0.9423719264969819,0.9951250081746914,0.0005218668673377445,0.00030221310092267323,0.09680504208861662,0.6685087064833899,0.6778716142049172,0.0007146943782654821,0.0004954709107945054,0.3501526441553849,middle,oracle,0,6,2,4755629
1,51,13,0.798017609391236,0.9752544874316358,0.0011899121294393015,0.0008616106587241344,0.2119725658790628,0.7105932042640903,0.7339406914646714,0.001179496525079942,0.0008864530260360307,0.46087861705640276,middle,oracle,0,6,3,4755631
2,51,13,0.8837496230358954,0.9866444890763634,0.000817431554044184,0.0005887658512389954,0.14561836933530836,0.7461019992665563,0.7337155356927718,0.000986434290584703,0.0006940019603415503,0.3854411284771515,middle,oracle,0,6,3,4755632
3,51,13,0.9119994900793587,0.9905569617941692,0.0006675868077545644,0.0004811572786859644,0.11892482233409,0.7786264368542849,0.7925651212075491,0.0008687473084406189,0.0005769653131148958,0.3394559030671564,middle,oracle,0,6,3,4755633
4,51,13,0.9235195625223482,0.9926888974010499,0.0005923185475946257,0.00042632126215840876,0.10551643204994934,0.8308526916121852,0.8020325930260989,0.0007671873907606296,0.0005281998605723993,0.2997721961520019,middle,oracle,0,6,3,4755634
5,51,13,0.9410764546614503,0.9936888044923224,0.0005420523631352691,0.00038848548392955874,0.09656194555200867,0.8083941375080615,0.7780248847233833,0.0007736205816551566,0.0004958210527270464,0.30228591286051737,middle,oracle,0,6,3,4755635
6,51,13,0.9506375490341564,0.9945654330530593,0.0005038738708587196,0.0003503818327185218,0.08976077698751339,0.8406150811214103,0.8360820759966385,0.0006905384630949283,0.0004554503274096294,0.26982225477423444,middle,oracle,0,6,3,4755636
