layer_idx,expert_idx,quantile,alpha,target_angle_deg,is_theta_max,seed,config_name,trainable_params,frozen_params,tau_target,tau_actual,err_tau,cos_tau,mag_tau_actual,C_before,mag_C_before,C_after,mag_C_after,DeltaC,mag_DeltaC,mag_DeltaC_par,mag_DeltaC_perp,delta_theta
2,58,0.9,0.01,30.0,False,42,default,6291456,6912870400,"[0.00215829 0.00234793 0.00248919 0.00219426 0.00222574 0.00215043
 0.0073716  0.00218181 0.00223214 0.00227084]","[0.0007875 0.00105   0.0008375 0.00075   0.000825  0.000525  0.002775
 0.000775  0.000825  0.00085  ]",0.0063315398516926875,0.9955957210810864,0.0036942097,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479513 0.0043587  0.00464855 0.00299681 0.0051569  0.00144666
 0.00710312 0.00350907 0.00457148 0.0033151 ]",0.013997296,"[-1.44354999e-08  5.12227416e-09  7.45058060e-09  7.91624188e-09
 -9.31322575e-09  4.07453626e-09 -1.53668225e-08 -9.54605639e-09
  3.72529030e-09 -1.18743628e-08]",3.063139e-08,1.3978005e-08,2.7256146e-08,0.0
2,58,0.9,0.01,45.0,False,42,default,6291456,6912870400,"[0.00147535 0.00160498 0.00170155 0.00149994 0.00152146 0.00146998
 0.0088693  0.00149143 0.00152583 0.00155228]","[0.0006375 0.0008625 0.000775  0.000525  0.000725  0.0006625 0.003725
 0.0006125 0.00075   0.000725 ]",0.005733350520080321,0.9980333001721805,0.0042813546,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479514 0.00435871 0.00464855 0.00299681 0.0051569  0.00144666
 0.00710312 0.00350907 0.00457149 0.00331511]",0.013997301,"[-1.02445483e-08  6.98491931e-09  5.58793545e-09  8.84756446e-09
 -1.07102096e-08  4.65661287e-09 -1.53668225e-08 -1.11758709e-08
  8.84756446e-09 -1.39698386e-09]",2.89984e-08,9.090197e-09,2.7536805e-08,0.027976455118293345
2,58,0.9,0.01,60.0,False,42,default,6291456,6912870400,"[0.00069186 0.00075266 0.00079794 0.0007034  0.00071349 0.00068935
 0.00976258 0.00069941 0.00071554 0.00072794]","[0.000425  0.0005125 0.0005875 0.0005    0.0003375 0.0003875 0.0058375
 0.0005375 0.00045   0.000425 ]",0.004005221569798689,0.9993693158891032,0.0060042436,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479514 0.0043587  0.00464855 0.00299681 0.0051569  0.00144666
 0.00710312 0.00350908 0.00457149 0.00331511]",0.013997298,"[-1.25728548e-08  6.05359674e-09  8.38190317e-09  3.72529030e-09
 -9.77888703e-09  3.60887498e-09 -1.95577741e-08 -8.38190317e-09
  1.07102096e-08 -2.56113708e-09]",3.1008682e-08,1.1205486e-08,2.8913238e-08,0.0
2,58,0.9,0.01,72.50998188053615,True,42,default,6291456,6912870400,[0.   0.   0.   0.   0.   0.   0.01 0.   0.   0.  ],[0.   0.   0.   0.   0.   0.   0.01 0.   0.   0.  ],2.2351741811588166e-10,0.99999999,0.01,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479514 0.00435871 0.00464858 0.00299681 0.00515691 0.00144666
 0.00710316 0.00350909 0.0045715  0.00331511]",0.013997345,"[-8.84756446e-09  1.30385160e-08  3.67872417e-08  5.82076609e-09
 -4.65661287e-10  6.28642738e-09  2.70083547e-08  1.86264515e-09
  2.32830644e-08 -7.68341124e-09]",5.48567e-08,3.4927865e-08,4.2300133e-08,0.019782341029446364
2,58,0.9,0.1,0.0,False,42,default,6291456,6912870400,"[0.03046399 0.03314079 0.03513469 0.03097178 0.03141607 0.03035309
 0.03005396 0.03079601 0.03150635 0.03205263]","[0.01025  0.012125 0.0095   0.010375 0.008    0.009875 0.010125 0.008875
 0.01025  0.010625]",0.06846873726504389,0.9943995461829652,0.031791802,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479497 0.00435834 0.00464832 0.0029967  0.00515662 0.00144656
 0.00710293 0.00350885 0.00457112 0.00331487]",0.013996585,"[-1.79279596e-07 -3.60421836e-07 -2.21654773e-07 -1.06869265e-07
 -2.91503966e-07 -9.37143341e-08 -2.08150595e-07 -2.36788765e-07
 -3.54368240e-07 -2.43075192e-07]",7.748625e-07,7.25522e-07,2.7208407e-07,0.027976455118293345
2,58,0.9,0.1,15.0,False,42,default,6291456,6912870400,"[0.02694144 0.02930872 0.03107206 0.02739052 0.02778343 0.02684336
 0.05371527 0.02723507 0.02786327 0.02834639]","[0.009125 0.011625 0.008875 0.009    0.00775  0.008875 0.01725  0.009125
 0.009    0.009375]",0.06751805484148653,0.9963103100016427,0.032660663,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479504 0.0043584  0.00464843 0.00299675 0.00515661 0.00144657
 0.00710301 0.00350889 0.0045712  0.00331491]",0.013996759,"[-1.05239451e-07 -3.01282853e-07 -1.17812306e-07 -5.51808625e-08
 -3.00817192e-07 -7.92788342e-08 -1.27591193e-07 -1.89524144e-07
 -2.75205821e-07 -2.07917765e-07]",6.2186365e-07,5.512174e-07,2.8787807e-07,0.0
2,58,0.9,0.1,30.0,False,42,default,6291456,6912870400,"[0.02158288 0.02347932 0.02489193 0.02194263 0.0222574  0.02150431
 0.07371596 0.0218181  0.02232136 0.02270838]","[0.007875 0.0105   0.008375 0.0075   0.00825  0.00525  0.02775  0.00775
 0.00825  0.0085  ]",0.06331539691680707,0.995595665718118,0.036942102,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.004795   0.00435832 0.00464845 0.00299677 0.00515674 0.00144658
 0.0071031  0.00350888 0.00457123 0.00331494]",0.0139968395,"[-1.45751983e-07 -3.76254320e-07 -9.63918865e-08 -3.98140401e-08
 -1.69966370e-07 -7.53207132e-08 -3.95812094e-08 -2.00467184e-07
 -2.47266144e-07 -1.72993168e-07]",5.840122e-07,4.7010562e-07,3.4651256e-07,0.0
2,58,0.9,0.1,45.0,False,42,default,6291456,6912870400,"[0.01475348 0.01604983 0.01701546 0.0149994  0.01521456 0.01469977
 0.08869304 0.01491427 0.01525828 0.01552284]","[0.006375 0.008625 0.00775  0.00525  0.00725  0.006625 0.03725  0.006125
 0.0075   0.00725 ]",0.05733350366311636,0.9980332503923707,0.04281355,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479501 0.00435831 0.0046484  0.00299676 0.00515671 0.00144656
 0.00710307 0.00350889 0.00457119 0.0033149 ]",0.0139967725,"[-1.42492354e-07 -3.90689820e-07 -1.48080289e-07 -4.21423465e-08
 -2.00234354e-07 -9.06875357e-08 -6.42612576e-08 -1.95810571e-07
 -2.83587724e-07 -2.14902684e-07]",6.4346006e-07,5.370332e-07,3.5445194e-07,0.0
2,58,0.9,0.1,60.0,False,42,default,6291456,6912870400,"[0.00691865 0.00752658 0.00797941 0.00703397 0.00713488 0.00689346
 0.09762583 0.00699405 0.00715538 0.00727944]","[0.00425  0.005125 0.005875 0.005    0.003375 0.003875 0.058375 0.005375
 0.0045   0.00425 ]",0.04005221561172227,0.9993693184954622,0.060042437,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479504 0.00435842 0.00464843 0.00299677 0.00515685 0.0014466
 0.00710324 0.00350889 0.00457133 0.00331494]",0.013997028,"[-1.05239451e-07 -2.83122063e-07 -1.13621354e-07 -3.65544111e-08
 -5.86733222e-08 -5.30853868e-08  1.04773790e-07 -1.92085281e-07
 -1.52736902e-07 -1.72527507e-07]",4.6120354e-07,2.8260965e-07,3.644729e-07,0.0
2,58,0.9,0.1,72.50998188053615,True,42,default,6291456,6912870400,[0.  0.  0.  0.  0.  0.  0.1 0.  0.  0. ],[0.  0.  0.  0.  0.  0.  0.1 0.  0.  0. ],1.4901161138336505e-09,0.9999999999,0.1,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479546 0.00435878 0.00464877 0.00299699 0.00515725 0.00144672
 0.00710404 0.00350923 0.00457178 0.00331524]",0.013998306,"[3.06870788e-07 7.86967576e-08 2.21189111e-07 1.82073563e-07
 3.39001417e-07 6.93835318e-08 9.03848559e-07 1.46683306e-07
 2.99885869e-07 1.22701749e-07]",1.1160733e-06,9.965846e-07,5.02433e-07,0.0
2,58,0.9,1.0,0.0,False,42,default,6291456,6912870400,"[0.30463991 0.33140792 0.35134686 0.30971783 0.31416068 0.30353087
 0.30053964 0.30796011 0.31506352 0.32052631]","[0.1025  0.12125 0.095   0.10375 0.08    0.09875 0.10125 0.08875 0.1025
 0.10625]",0.684687377323349,0.9943995089646646,0.31791803,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00478783 0.00435904 0.00465262 0.00299564 0.00515223 0.00144708
 0.0070919  0.00351124 0.00456814 0.00331185]",0.01398731,"[-7.31693581e-06  3.39001417e-07  4.07453626e-06 -1.16718002e-06
 -4.68688086e-06  4.22704034e-07 -1.12345442e-05  2.15554610e-06
 -3.33786011e-06 -3.26195732e-06]",1.5697298e-05,1.0004271e-05,1.209627e-05,0.048456642643301504
2,58,0.9,1.0,15.0,False,42,default,6291456,6912870400,"[0.26941442 0.29308724 0.31072065 0.27390518 0.2778343  0.26843361
 0.53715267 0.2723507  0.27863275 0.28346388]","[0.09125 0.11625 0.08875 0.09    0.0775  0.08875 0.1725  0.09125 0.09
 0.09375]",0.6751805560917585,0.996310377731674,0.3266066,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00478407 0.00435614 0.00464959 0.00299362 0.00514852 0.00144615
 0.00708582 0.00350869 0.00456476 0.00330956]",0.01397684,"[-1.10780820e-05 -2.56253406e-06  1.03889033e-06 -3.18815000e-06
 -8.39633867e-06 -5.07454388e-07 -1.73202716e-05 -3.96277755e-07
 -6.71902671e-06 -5.55790029e-06]",2.4237874e-05,2.047596e-05,1.2969562e-05,0.059347025446578223
2,58,0.9,1.0,30.0,False,42,default,6291456,6912870400,"[0.21582878 0.23479315 0.24891934 0.21942634 0.22257397 0.21504305
 0.73715963 0.21818104 0.22321361 0.22708384]","[0.07875 0.105   0.08375 0.075   0.0825  0.0525  0.2775  0.0775  0.0825
 0.085  ]",0.6331539741271368,0.9955956926464622,0.369421,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00478521 0.00435698 0.00465003 0.00299415 0.00514959 0.00144652
 0.00708822 0.00350929 0.00456579 0.00331013]",0.013980035,"[-9.94326547e-06 -1.71363354e-06  1.48545951e-06 -2.65380368e-06
 -7.32438639e-06 -1.31083652e-07 -1.49114057e-05  2.03726813e-07
 -5.68944961e-06 -4.98257577e-06]",2.1078557e-05,1.7280967e-05,1.2069538e-05,0.05233915627441309
2,58,0.9,1.0,45.0,False,42,default,6291456,6912870400,"[0.14753476 0.1604983  0.17015458 0.14999396 0.1521456  0.14699766
 0.88693038 0.14914271 0.15258284 0.15522842]","[0.06375 0.08625 0.0775  0.0525  0.0725  0.06625 0.3725  0.06125 0.075
 0.0725 ]",0.5733350443639862,0.9980332849463538,0.42813548,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00478405 0.00435547 0.00464825 0.00299339 0.00514864 0.00144613
 0.00708689 0.00350829 0.00456465 0.00330922]",0.013976506,"[-1.11032277e-05 -3.22330743e-06 -2.94297934e-07 -3.41283157e-06
 -8.26921314e-06 -5.24101779e-07 -1.62459910e-05 -7.97677785e-07
 -6.83311373e-06 -5.89177944e-06]",2.3665016e-05,2.0807889e-05,1.1272302e-05,0.044234660174789026
2,58,0.9,1.0,60.0,False,42,default,6291456,6912870400,"[0.0691865  0.07526576 0.07979407 0.07033974 0.07134875 0.06893462
 0.97625828 0.06994054 0.07155379 0.07279444]","[0.0425     0.05125    0.05875    0.05       0.03375    0.03875
 0.58375001 0.05375    0.045      0.0425    ]",0.40052215694354665,0.9993693541662458,0.60042435,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00478637 0.0043581  0.00465238 0.00299538 0.00515129 0.00144705
 0.00709044 0.0035111  0.00456692 0.00331122]",0.013984715,"[-8.77911225e-06 -5.97443432e-07  3.83518636e-06 -1.42399222e-06
 -5.61913475e-06  3.96627001e-07 -1.26920640e-05  2.01631337e-06
 -4.56254929e-06 -3.88897024e-06]",1.808295e-05,1.2600437e-05,1.2970046e-05,0.048456642643301504
2,58,0.9,1.0,72.50998188053615,True,42,default,6291456,6912870400,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],0.0,0.9999999999989999,1.0,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00478965 0.00435889 0.00465243 0.0029962  0.00515387 0.00144724
 0.00709556 0.00351136 0.0045687  0.00331248]",0.013990782,"[-5.49620017e-06  1.90455467e-07  3.88594344e-06 -6.09317794e-07
 -3.04076821e-06  5.89294359e-07 -7.57817179e-06  2.27428973e-06
 -2.77953222e-06 -2.63494439e-06]",1.1514324e-05,6.530203e-06,9.483465e-06,0.03956468264845247
2,58,0.9,2.0,0.0,False,42,default,6291456,6912870400,"[0.60927982 0.66281583 0.70269373 0.61943566 0.62832136 0.60706174
 0.60107928 0.61592021 0.63012705 0.64105263]","[0.205      0.24250001 0.19       0.2075     0.16       0.19750001
 0.2025     0.17749999 0.205      0.21250001]",1.369374754646698,0.9943995089670103,0.63583606,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00484066 0.00440433 0.00470312 0.00302596 0.00521063 0.00145951
 0.00717734 0.00354902 0.00461764 0.00334545]",0.014142525,"[4.55100089e-05 4.56278212e-05 5.45694493e-05 2.91515607e-05
 5.37191518e-05 1.28531829e-05 7.42012635e-05 3.99388373e-05
 4.61614691e-05 3.03413253e-05]",0.00014554747,0.00014521189,9.877742e-06,0.044234660174789026
2,58,0.9,2.0,15.0,False,42,default,6291456,6912870400,"[0.53882883 0.58617448 0.6214413  0.54781036 0.5556686  0.53686723
 1.07430533 0.5447014  0.5572655  0.56692775]","[0.1825     0.2325     0.17749999 0.18000001 0.155      0.17749999
 0.345      0.1825     0.18000001 0.1875    ]",1.350361112183517,0.9963103777339617,0.6532132,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00483952 0.0044049  0.00470415 0.00302613 0.00520937 0.00145944
 0.0071724  0.0035496  0.00461603 0.00334482]",0.014139189,"[4.43747267e-05 4.61977907e-05 5.56050800e-05 2.93282792e-05
 5.24567440e-05 1.27839157e-05 6.92605972e-05 4.05206811e-05
 4.45535406e-05 2.97105871e-05]",0.00014239823,0.0001418741,1.2206399e-05,0.048456642643301504
2,58,0.9,2.0,30.0,False,42,default,6291456,6912870400,"[0.43165755 0.46958631 0.49783867 0.43885268 0.44514795 0.4300861
 1.47431925 0.43636208 0.44642722 0.45416769]","[0.1575     0.20999999 0.1675     0.15000001 0.16500001 0.105
 0.55500001 0.155      0.16500001 0.17      ]",1.2663079482542736,0.9955956926484834,0.738842,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.0048366  0.00440228 0.00470137 0.00302466 0.00520742 0.00145904
 0.00716944 0.00354781 0.00461431 0.00334331]",0.014132501,"[4.14471142e-05 4.35835682e-05 5.28199598e-05 2.78505031e-05
 5.05070202e-05 1.23920618e-05 6.63087703e-05 3.87225300e-05
 4.28277999e-05 2.81960238e-05]",0.00013569463,0.0001351859,1.1739279e-05,0.048456642643301504
2,58,0.9,2.0,45.0,False,42,default,6291456,6912870400,"[0.29506952 0.3209966  0.34030916 0.29998792 0.3042912  0.29399532
 1.77386075 0.29828541 0.30516568 0.31045685]","[0.1275     0.1725     0.155      0.105      0.145      0.13249999
 0.745      0.1225     0.15000001 0.145     ]",1.1466700887279724,0.998033284948102,0.85627097,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00483286 0.0043988  0.00469729 0.00302242 0.00520235 0.0014581
 0.00716445 0.00354473 0.00461046 0.00334076]",0.014121179,"[3.77153046e-05 4.01064754e-05 4.87468205e-05 2.56102066e-05
 4.54415567e-05 1.14457216e-05 6.13136217e-05 3.56505625e-05
 3.89791094e-05 2.56518833e-05]",0.00012436544,0.0001238638,1.1158722e-05,0.048456642643301504
2,58,0.9,2.0,60.0,False,42,default,6291456,6912870400,"[0.13837299 0.15053151 0.15958814 0.14067948 0.1426975  0.13786925
 1.95251657 0.13988109 0.14310759 0.14558889]","[0.085      0.1025     0.1175     0.1        0.0675     0.0775
 1.16750002 0.1075     0.09       0.085     ]",0.8010443138870933,0.9993693541674941,1.2008487,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00483416 0.00440191 0.00470156 0.00302409 0.0052048  0.00145906
 0.00716498 0.00354815 0.00461271 0.00334201]",0.014127523,"[3.90093774e-05 4.32133675e-05 5.30136749e-05 2.72828620e-05
 4.78895381e-05 1.24073122e-05 6.18458726e-05 3.90661880e-05
 4.12296504e-05 2.68935692e-05]",0.0001310172,0.00013020652,1.4552401e-05,0.059347025446578223
2,58,0.9,2.0,72.50998188053615,True,42,default,6291456,6912870400,[0. 0. 0. 0. 0. 0. 2. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 2. 0. 0. 0.],0.0,0.99999999999975,2.0,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.0048297  0.0043969  0.00469523 0.00302159 0.00519969 0.00145821
 0.00715982 0.00354455 0.0046068  0.0033387 ]",0.01411359,"[3.45548615e-05 3.82056460e-05 4.66788188e-05 2.47834250e-05
 4.27747145e-05 1.15591101e-05 5.66835515e-05 3.54684889e-05
 3.53185460e-05 2.35855114e-05]",0.000116982235,0.00011627444,1.2849106e-05,0.05233915627441309
2,58,0.9,5.0,0.0,False,42,default,6291456,6912870400,"[1.52319954 1.65703959 1.75673432 1.54858916 1.5708034  1.51765434
 1.50269821 1.53980053 1.57531761 1.60263156]","[0.51249999 0.60625005 0.47499999 0.51875001 0.39999998 0.49375001
 0.50625002 0.44374999 0.51249999 0.53125   ]",3.42343687835473,0.9943994962850933,1.5895902,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00503756 0.00456479 0.0048761  0.00313526 0.00541981 0.00150196
 0.00748676 0.00367832 0.00479663 0.00346989]",0.014699668,"[2.42413487e-04 2.06089579e-04 2.27552839e-04 1.38458330e-04
 2.62901187e-04 5.53043792e-05 3.83621547e-04 1.69239007e-04
 2.25155149e-04 1.54776266e-04]",0.0007034356,0.00070230354,3.9891813e-05,0.15825877775862904
2,58,0.9,5.0,15.0,False,42,default,6291456,6912870400,"[1.34707208 1.46543621 1.55360325 1.36952589 1.3891715  1.34216807
 2.68576334 1.36175349 1.39316374 1.41731938]","[0.45625001 0.58125001 0.44374999 0.45000002 0.38749999 0.44374999
 0.86250001 0.45625001 0.45000002 0.46875   ]",3.375902770448682,0.9963103658980307,1.633033,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00503285 0.00456383 0.00487329 0.00313354 0.0054174  0.00150185
 0.00748015 0.003677   0.00479431 0.00346843]",0.014690758,"[2.37699598e-04 2.05136370e-04 2.24747229e-04 1.36731658e-04
 2.60488596e-04 5.52004203e-05 3.77017539e-04 1.67912804e-04
 2.22830568e-04 1.53311994e-04]",0.0006943956,0.0006934011,3.7150523e-05,0.14401765375946743
2,58,0.9,5.0,30.0,False,42,default,6291456,6912870400,"[1.07914388 1.17396577 1.24459668 1.0971317  1.11286987 1.07521526
 3.68579813 1.09090521 1.11606806 1.13541922]","[0.39375001 0.52499998 0.41875002 0.375      0.41250002 0.26249999
 1.38750005 0.38749999 0.41250002 0.42500001]",3.165769848047471,0.9955957050910833,1.847105,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00502952 0.00456496 0.00487414 0.0031339  0.00541469 0.00150298
 0.00747371 0.00367835 0.0047923  0.00346745]",0.014685615,"[2.34367326e-04 2.06262805e-04 2.25589145e-04 1.37093011e-04
 2.57781241e-04 5.63303474e-05 3.70573718e-04 1.69270672e-04
 2.20825896e-04 1.52337598e-04]",0.0006890064,0.0006882715,3.1815023e-05,0.12194656246489412
2,58,0.9,5.0,45.0,False,42,default,6291456,6912870400,"[0.73767381 0.80249151 0.8507729  0.7499698  0.76072799 0.73498831
 4.43465188 0.74571354 0.76291419 0.77614212]","[0.31874999 0.43125001 0.38749999 0.26249999 0.36249998 0.33124998
 1.86249995 0.30625001 0.375      0.36249998]",2.866675281503978,0.9980332433397439,2.1406775,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00503252 0.00456508 0.00487446 0.00313471 0.00541668 0.00150232
 0.00747978 0.00367855 0.00479306 0.00346834]",0.014691226,"[2.37371773e-04 2.06380151e-04 2.25916505e-04 1.37900002e-04
 2.59769149e-04 5.56671293e-05 3.76647338e-04 1.69470673e-04
 2.21584458e-04 1.53226545e-04]",0.00069479004,0.0006938732,3.568155e-05,0.13988230894202303
2,58,0.9,5.0,60.0,False,42,default,6291456,6912870400,"[0.34593249 0.37632878 0.39897036 0.3516987  0.35674375 0.34467312
 4.88129142 0.34970272 0.35776897 0.36397222]","[0.21250001 0.25624999 0.29374999 0.25       0.16875    0.19374999
 2.91875005 0.26875001 0.22500001 0.21250001]",2.002610785797531,0.9993692942553078,3.002122,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00500277 0.00454598 0.00485595 0.00312081 0.00538735 0.00149801
 0.00742938 0.00366469 0.00476923 0.00345114]",0.014613779,"[2.07624864e-04 1.87280588e-04 2.07401346e-04 1.24004204e-04
 2.30439007e-04 5.13594132e-05 3.26246023e-04 1.55609800e-04
 1.97750516e-04 1.36024086e-04]",0.00061690604,0.0006164499,2.3717574e-05,0.09691329395132914
2,58,0.9,5.0,72.50998188053615,True,42,default,6291456,6912870400,[0. 0. 0. 0. 0. 0. 5. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 5. 0. 0. 0.],0.0,0.99999999999996,5.0,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00495843 0.00451513 0.00482401 0.00309984 0.00534206 0.00149127
 0.00735735 0.00364162 0.00473035 0.00342538]",0.014495352,"[1.63277611e-04 1.56427734e-04 1.75459776e-04 1.03034778e-04
 1.85144134e-04 4.46210615e-05 2.54215207e-04 1.32532557e-04
 1.58869196e-04 1.10263703e-04]",0.00049838604,0.0004980307,1.8817153e-05,0.07401874722002606
2,57,0.9,0.01,0.0,False,42,default,6291456,6912870400,"[0.00296293 0.00306375 0.00316117 0.00303895 0.0034779  0.00326378
 0.0032405  0.00308117 0.00329367 0.00300259]","[0.001     0.0011625 0.0008625 0.0010125 0.0008375 0.0011125 0.001075
 0.0008625 0.0010875 0.0009875]",0.006855478193706282,0.9922221535028802,0.0031807036,"[0.00432039 0.00375306 0.00397184 0.0025831  0.0046116  0.00119676
 0.00651623 0.00301756 0.00403988 0.00290089]",0.012417766,"[0.00432041 0.00375308 0.00397188 0.00258311 0.00461164 0.00119677
 0.00651625 0.0030176  0.0040399  0.00290091]",0.0124178445,"[1.95577741e-08 2.65426934e-08 3.49245965e-08 1.25728548e-08
 4.56348062e-08 1.54832378e-08 2.09547579e-08 3.25962901e-08
 2.46800482e-08 1.62981451e-08]",8.463714e-08,7.78059e-08,3.3311995e-08,0.0
2,57,0.9,0.01,15.0,False,42,default,6291456,6912870400,"[0.00533395 0.00271337 0.00279964 0.0026914  0.00308015 0.00289051
 0.0028699  0.00272879 0.00291698 0.00265919]","[0.0019625 0.000775  0.0008875 0.0008375 0.0009375 0.00105   0.000825
 0.000925  0.0009375 0.0008625]",0.006691581680137138,0.9958895504710291,0.003328898,"[0.00432039 0.00375306 0.00397184 0.0025831  0.0046116  0.00119676
 0.00651623 0.00301756 0.00403988 0.00290089]",0.012417766,"[0.00432041 0.00375309 0.00397188 0.00258311 0.00461163 0.00119677
 0.00651627 0.0030176  0.0040399  0.00290091]",0.012417857,"[2.14204192e-08 3.05008143e-08 3.91155481e-08 1.42026693e-08
 2.74740160e-08 1.67638063e-08 4.65661287e-08 3.65544111e-08
 2.56113708e-08 2.25845724e-08]",9.3954014e-08,9.088171e-08,2.383006e-08,0.027976455118293345
2,57,0.9,0.01,30.0,False,42,default,6291456,6912870400,"[0.00734146 0.00217807 0.00224732 0.00216043 0.00247249 0.00232027
 0.00230371 0.00219044 0.00234151 0.00213458]","[0.0027375 0.0007875 0.0007875 0.0006375 0.0009625 0.0008875 0.00075
 0.0007875 0.00085   0.0008125]",0.006345721426267679,0.9984329463976427,0.0036633315,"[0.00432039 0.00375306 0.00397184 0.0025831  0.0046116  0.00119676
 0.00651623 0.00301756 0.00403988 0.00290089]",0.012417766,"[0.00432041 0.00375309 0.00397188 0.00258311 0.00461162 0.00119677
 0.00651625 0.0030176  0.0040399  0.00290091]",0.012417837,"[2.18860805e-08 3.00351530e-08 3.81842256e-08 1.18743628e-08
 2.51457095e-08 1.61817297e-08 1.76951289e-08 3.14321369e-08
 2.18860805e-08 1.90921128e-08]",7.758162e-08,7.077739e-08,3.1772128e-08,0.027976455118293345
