layer,pair,kl_10,kl_40,kl_70,kl_100,category
middle,"(29, 56)",0.0012982866120795956,0.001579370881936693,0.0017914909401487897,0.0022382577352330064,Stable
middle,"(6, 63)",0.0023532995722176315,0.0021867759653970797,0.002306580729500287,0.002892107128820668,Stable
middle,"(54, 58)",0.0021592032383860693,0.0022538959296858436,0.0023669445148426825,0.0025153504657168283,Stable
middle,"(43, 48)",0.0015791091786326705,0.0019400425911550163,0.0020906389605832142,0.0023738530816425135,Stable
middle,"(22, 25)",0.038290819042430604,0.019931523868125148,0.009993269777854858,0.03174170417306129,Decreasing Damage
middle,"(51, 61)",0.0021763421615687475,0.0028505972758024528,0.0035013495969763836,0.004402246988769775,Stable
middle,"(13, 62)",0.0009310657016184386,0.0009106153449073688,0.0009959575017633377,0.0012094807412797164,Stable
middle,"(28, 50)",0.0013266403543217952,0.0014957310056488728,0.0015570337471397014,0.001993091022908778,Stable
middle,"(9, 55)",0.0015153713047596088,0.0016780895462215313,0.0017108421597861931,0.002164069305598242,Stable
middle,"(40, 42)",0.0011962074421102418,0.0010281859766640446,0.0011043023174248181,0.0012545800187723877,Stable
middle,"(10, 28)",0.0018857658821702524,0.0017768382243005055,0.001790442233567273,0.002300732777291806,Stable
middle,"(2, 24)",0.001945673745549638,0.002076360717611091,0.002227575020605393,0.0029230938972456097,Stable
middle,"(31, 60)",0.000545328374468192,0.0006042281320150697,0.0007027998032592841,0.0008289215137593045,Stable
middle,"(32, 34)",0.0017028143171948674,0.001816044736670504,0.0017167243133777708,0.002028029255606842,Stable
middle,"(43, 61)",0.0020714607183579307,0.0027151786955301803,0.0033044002742954165,0.004078255133371074,Stable
middle,"(13, 57)",0.001541166342220343,0.0013907796783732935,0.0014613453118470813,0.001750647799847778,Stable
middle,"(35, 57)",0.001678056365997064,0.0016128597559377962,0.0016382157163600014,0.002003749295321231,Stable
middle,"(17, 27)",0.0012477339739643328,0.0013540775084307968,0.0013131250653824747,0.0015646507333357343,Stable
middle,"(36, 40)",0.0013980971124719637,0.0012677865754821258,0.0013840427025893563,0.001593134093727776,Stable
middle,"(5, 34)",0.002335268226634418,0.0023115569697569277,0.0022507051205724344,0.00260139222375486,Stable
middle,"(17, 36)",0.001680360741669549,0.0015048224492576593,0.0015251738190906001,0.0018306042506840497,Stable
middle,"(28, 45)",0.0020771347277887347,0.002419498182412742,0.0028135064551605945,0.003910082334026016,Stable
middle,"(36, 58)",0.002434687924828638,0.002368762294106,0.0025643813492310305,0.0028238048913315824,Stable
middle,"(28, 54)",0.0012629684716731434,0.0013167458786740812,0.0014517242380341414,0.0017513300141830585,Stable
middle,"(9, 50)",0.00144143116388002,0.0014131099202042384,0.0013590872944001793,0.001580884649016523,Stable
middle,"(28, 63)",0.0019725610413971755,0.0019150221664045034,0.002007702307896339,0.002589156875914725,Stable
middle,"(21, 24)",0.002241771194439229,0.002285669369526255,0.0024154343420361157,0.0029087098695791437,Stable
middle,"(29, 37)",0.0019213113378511878,0.0028455536817525535,0.002789465394517025,0.0035963489123474546,Stable
middle,"(31, 46)",0.0006982623872215909,0.0007155856741642935,0.000803347339069364,0.0009037968592602503,Stable
middle,"(12, 51)",0.0016875823540750052,0.001754619054289715,0.001929176866535283,0.0025573352014193764,Stable
middle,"(24, 34)",0.002336840459550034,0.002277170368295478,0.0022216520730591696,0.002658610647562365,Stable
middle,"(3, 11)",0.0018144744881187583,0.001652159645663254,0.001787037902750029,0.001995673230612162,Stable
middle,"(1, 50)",0.0009672245171558409,0.001126771049670828,0.0011087590492275443,0.0013922407729635054,Stable
middle,"(1, 59)",0.0007261371616467739,0.0008955073432549017,0.0009181683714856669,0.0010831659468613366,Stable
middle,"(16, 57)",0.001538632705102282,0.0014292032768328984,0.0015206061532108013,0.001858416395098319,Stable
middle,"(17, 40)",0.001513386380534828,0.0015094020877429017,0.0016130162993314974,0.001943218517041232,Stable
middle,"(28, 40)",0.0013985056952346112,0.0015214271919818936,0.001696877145661999,0.0021064454081692542,Stable
middle,"(17, 49)",0.0017497511632893932,0.0016978661343488525,0.0017045316946206802,0.0020397932461220557,Stable
middle,"(6, 21)",0.002221217777009124,0.002165132880295897,0.002296811565517678,0.0029210139567800797,Stable
middle,"(58, 59)",0.001951505633211714,0.0021265525534567035,0.002240805742798711,0.0024570321249573414,Stable
middle,"(21, 28)",0.0017857233001278068,0.0018242422676962137,0.002126334302490691,0.0026182776217865225,Stable
middle,"(2, 14)",0.0017729983855597825,0.0018062991886106184,0.0019265966960014353,0.0024632011912447613,Stable
middle,"(4, 60)",0.0007363171442470375,0.0006035872327167634,0.0006956892001540667,0.0007107933195937367,Stable
middle,"(32, 42)",0.0011305447806991696,0.0012295322652630194,0.0011596558540010024,0.0013627779421889656,Stable
middle,"(35, 47)",0.000953428995478963,0.001022481256420917,0.0010387486820294756,0.001322652785004705,Stable
middle,"(9, 13)",0.0012658527761092,0.0011637797477045107,0.001179829676903494,0.0013557506272358574,Stable
middle,"(17, 26)",0.003739605681419245,0.0036326170557480697,0.0037766430210469932,0.004909325543493152,Stable
middle,"(46, 62)",0.000912144670894442,0.000924317589152717,0.0009706566624859496,0.0011299049915652697,Stable
middle,"(5, 42)",0.0018088232984573242,0.0017194443349028649,0.0016832171275174223,0.001959798719577529,Stable
middle,"(6, 25)",0.0015681098857335764,0.0016045398187210101,0.0016569707240768855,0.0021460739135333025,Stable
middle,"(58, 63)",0.002836809129192409,0.002722950785584317,0.0029680325943680064,0.003398376787751395,Stable
middle,"(8, 62)",0.0007342427020469557,0.0007773944295214132,0.000815431882727855,0.0010024953493728054,Stable
middle,"(12, 32)",0.0018076463310640637,0.0020678636158897967,0.002122280793592468,0.002800111486422481,Stable
middle,"(20, 45)",0.002255844461258437,0.0025279945875325816,0.002655053030199,0.0034801567671924306,Stable
middle,"(39, 58)",0.002103444076994821,0.0021467986847520182,0.0023025262353944622,0.002435187680476238,Stable
middle,"(1, 22)",0.0349214954194277,0.016472220388954736,0.005599871696269139,0.02541515503463616,Decreasing Damage
middle,"(32, 37)",0.0022556393597335796,0.0032756716448684485,0.002980716839024884,0.0038885517668397792,Stable
middle,"(1, 40)",0.0010425747533532996,0.0012394713206414134,0.0012940214600640205,0.0016055782492866786,Stable
middle,"(1, 58)",0.0020462973766494502,0.0022936797217351606,0.002401239657554544,0.0027798160985663496,Stable
middle,"(5, 19)",0.0028108769284325976,0.0020001914418268686,0.0019243678857354097,0.0022578347174440293,Stable
middle,"(9, 17)",0.0018533481353224838,0.001731379300783006,0.001648870367765044,0.0019681102135336165,Stable
middle,"(49, 53)",0.0013813101591470462,0.0014328238171291742,0.0015780267386956363,0.001999979296557521,Stable
middle,"(6, 11)",0.002707527887803131,0.0024990844975778677,0.0027115773331558915,0.0031876068197279105,Stable
middle,"(30, 48)",0.0035640660072590903,0.003088589917094225,0.00304665121630869,0.0038040043301119826,Stable
middle,"(42, 59)",0.0008555143726847649,0.0007010853746479991,0.00067489937989323,0.0007620033239063184,Stable
middle,"(20, 31)",0.0013095734727636924,0.001309032243163953,0.0012789463792572454,0.0014290819561469784,Stable
middle,"(23, 27)",0.0011923469467228233,0.0011894256894461684,0.0012365450004554585,0.0016340810228183996,Stable
middle,"(20, 49)",0.0017852192772676082,0.0017632284206912363,0.0016612621401031035,0.0018776773249358006,Stable
middle,"(1, 8)",0.0006410365181472665,0.0007836898234848448,0.000840575747697379,0.001028565128487551,Stable
middle,"(31, 58)",0.0020198733680759926,0.002127238218924563,0.002328654747196269,0.002504563895130132,Stable
middle,"(4, 41)",0.0019243938857177218,0.001327631449796976,0.0013584336798129644,0.001382464347330006,Stable
middle,"(45, 60)",0.0015223389749655252,0.0018566100464351167,0.002166635648187941,0.0028657209534313287,Stable
middle,"(35, 37)",0.0022158179091075593,0.0031127235236530944,0.0029801700808545577,0.0038893052738060594,Stable
middle,"(16, 33)",0.0011342431670088836,0.0013800324669382285,0.001486495962178653,0.0018704090872858365,Stable
middle,"(38, 39)",0.0008400952918565432,0.0007173439079816407,0.000727040213180293,0.0007641204314241119,Stable
middle,"(46, 52)",0.0015538599831307436,0.0018150398322230217,0.0019285297792597847,0.0026339693105379147,Stable
middle,"(38, 57)",0.0016282235777950907,0.001407086850541091,0.0014153732126533022,0.001660445710868135,Stable
middle,"(49, 57)",0.0018733373271985372,0.0017495018345282827,0.0017647241836957904,0.002113787129719308,Stable
middle,"(30, 43)",0.0025822688012005356,0.0016528262531012364,0.0015827281716232942,0.0020927818621744327,Stable
middle,"(0, 39)",0.0014967669738597587,0.0011637314244589353,0.001255920571892367,0.0013860237000984518,Stable
middle,"(19, 61)",0.0034110862706937584,0.0030667343609226973,0.003544618518324133,0.004413418129904817,Stable
middle,"(0, 57)",0.002222282476567102,0.0018600378980252517,0.001910124576202293,0.002215015498116404,Stable
middle,"(31, 35)",0.000891314641775704,0.0010357845492087775,0.0010272235402602758,0.0013216301688227497,Stable
middle,"(4, 18)",0.003482228633372703,0.004352716389129195,0.0034721228566820784,0.004194022224630021,Stable
middle,"(12, 31)",0.0016316693084206695,0.0017048701243085678,0.001851760360437291,0.0023150615745489,Stable
middle,"(12, 49)",0.002020873288116938,0.0020744501484968644,0.0021614167482933494,0.0027306999217792238,Stable
middle,"(13, 14)",0.0013615084385116267,0.0014107873540591181,0.0013904240936521775,0.0016133966401127705,Stable
middle,"(13, 23)",0.0012370632964547458,0.0010999500469366975,0.0012407257417003516,0.001634499920869034,Stable
middle,"(1, 30)",0.0024965466287000682,0.0017767608404196742,0.0016949660484911107,0.0023554006386028526,Stable
middle,"(16, 28)",0.001146223072918743,0.001279059380061743,0.0014452684059270172,0.0019200177821892409,Stable
middle,"(49, 52)",0.00196268785573204,0.0021359798759740126,0.0022271435544740986,0.003000704444240119,Stable
middle,"(0, 25)",0.0014340140400730885,0.0012596288318238078,0.0013210855120024314,0.00151978154864577,Stable
middle,"(19, 38)",0.0020309970193982834,0.001036646834934067,0.0009424166624862965,0.0010745286685138545,Stable
middle,"(27, 51)",0.0006711091824640424,0.0009202271025055624,0.0009522806729178511,0.0012454440271080184,Stable
middle,"(19, 47)",0.00199304697999419,0.0010079326859665468,0.0009456001844177741,0.0011081064284828202,Stable
middle,"(30, 47)",0.0027180595780594355,0.0017456921647606106,0.0016898062225277437,0.002240401347209885,Stable
middle,"(0, 43)",0.0013892001270573015,0.0010921470896459054,0.0011678139817043029,0.0012988645423645747,Stable
middle,"(4, 13)",0.0008390998980748607,0.0007186967152542552,0.0007941088650574539,0.0008758305619880351,Stable
middle,"(0, 61)",0.002868500685544642,0.003263159240310796,0.0038458073674952314,0.004879339159815624,Stable
middle,"(4, 22)",0.03473590913915248,0.021193100762705204,0.01090770040570579,0.032783837414918617,Decreasing Damage
middle,"(23, 35)",0.0014138056523749203,0.001371389277345135,0.0014376649675394131,0.001913957664286579,Stable
middle,"(1, 7)",0.0006317548185462055,0.0007735515710604406,0.0007889063412294866,0.0009778989702290452,Stable
middle,"(25, 63)",0.001655220660940045,0.0015058386918123132,0.0015543094505143695,0.001901118181432655,Stable
middle,"(4, 40)",0.001106242815727876,0.0010549872881154426,0.0011132266496983912,0.001210502430290486,Stable
middle,"(22, 48)",0.035101862039606,0.024380519894489982,0.012850986951556108,0.03387616268823499,Decreasing Damage
middle,"(1, 25)",0.0007795347728607668,0.0010114149210827283,0.0010025366671496962,0.0012832041060987234,Stable
middle,"(37, 55)",0.0022726273430672263,0.0032865547048577417,0.0032905502271565077,0.004312565117965485,Stable
middle,"(26, 27)",0.0031372180237291417,0.003229608021499193,0.003360524385027721,0.004375241265754346,Stable
middle,"(15, 36)",0.002236686136815662,0.0021255590191651148,0.002342172568150677,0.002974596562350063,Stable
middle,"(26, 45)",0.004136306065904953,0.0043897441619643665,0.004683021235813525,0.006373828458490565,Stable
middle,"(38, 47)",0.0008616097569678189,0.0007668822212348151,0.0007355567283733777,0.0008974210124602661,Stable
middle,"(15, 63)",0.0026391594433004422,0.00240143809527002,0.002791811552589841,0.0036610880340416717,Stable
middle,"(0, 11)",0.0024787601559432292,0.00219039817803884,0.002333122421312754,0.002597568362381376,Stable
middle,"(11, 20)",0.0024182281865467413,0.0022730978179729333,0.0023269038319453533,0.0025893492366611463,Stable
middle,"(19, 33)",0.0024055448254714667,0.001664531291902113,0.001701109831990156,0.00208319127533093,Stable
middle,"(8, 42)",0.0007597289830339967,0.0005625567748595327,0.0005858495465835233,0.0006069220264423252,Stable
middle,"(4, 8)",0.0006889026192587051,0.000553141266447641,0.0005989595075320824,0.0006117475357478216,Stable
middle,"(41, 57)",0.0026774242255639784,0.001971878567517064,0.0019971402035689856,0.002311990716495201,Stable
middle,"(25, 49)",0.0011419220357997814,0.0012745937423675447,0.001242457520460141,0.001475931983416206,Stable
middle,"(4, 26)",0.003292852477816068,0.003211148734811985,0.0032992222526286646,0.0042402435881553555,Stable
middle,"(10, 60)",0.0013738238210604292,0.0011949066749876956,0.0011573736475752542,0.0013954020263470248,Stable
middle,"(44, 62)",0.0015734587905213955,0.0020000490867178675,0.002319617444838476,0.0029287600877015703,Stable
middle,"(1, 2)",0.0011874681149862704,0.0013426535673093443,0.0014997644967161164,0.0020090669803364534,Stable
middle,"(4, 35)",0.0010820393809819378,0.0010172886407127182,0.0010170389275330001,0.0011963339503716687,Stable
middle,"(53, 58)",0.002192914772377227,0.0023947342513883836,0.0026541125534798593,0.0030721277712558778,Stable
middle,"(3, 39)",0.0007184199911460122,0.0005885322859798554,0.0006420356367210807,0.0006415847381046349,Stable
middle,"(22, 52)",0.037832047665747257,0.020439671951468067,0.01029910443034669,0.03756578982253651,Decreasing Damage
middle,"(45, 63)",0.0025474359566561517,0.002587288407861437,0.0029218390380075783,0.003881027986629874,Stable
middle,"(15, 22)",0.03304568380236977,0.01926545947165777,0.014361295745134077,0.03328959495719236,Increasing Damage
middle,"(15, 49)",0.0022600518257751643,0.0023080219243250184,0.0025040523975282535,0.003225174524853805,Stable
middle,"(7, 45)",0.001519744112002315,0.0018444797567132483,0.0020714183156570775,0.002829225137072567,Stable
middle,"(26, 58)",0.004487486544714538,0.004667821468872916,0.004743523958841619,0.0058621423344056515,Stable
middle,"(7, 54)",0.0006844715865456273,0.0006650500823158711,0.0006682553497203119,0.0007497952782561501,Stable
middle,"(8, 19)",0.0018226634623017702,0.0008706273291858801,0.0008046137461427317,0.0009102842185088017,Stable
middle,"(8, 28)",0.0009729682766030613,0.0010769333724612337,0.001222267932741519,0.0015436276352436369,Stable
middle,"(11, 24)",0.002714613484602471,0.00263875120468793,0.002772617603916955,0.003306197485917816,Stable
middle,"(41, 61)",0.0032252922589058137,0.0034118721036947358,0.004053544879472435,0.005009445996374341,Stable
middle,"(4, 21)",0.0015197069083348021,0.0013312909749971786,0.0015373819115684347,0.0017299599522269588,Stable
middle,"(2, 51)",0.0011391949788329755,0.00122676698762146,0.0015410844897845537,0.002172011812655505,Stable
middle,"(2, 60)",0.000987081842033198,0.0010151510837855607,0.0012336093731462993,0.0016546554559903359,Stable
middle,"(22, 38)",0.03749143748909562,0.01927676525644794,0.01360021484953479,0.03538781465603683,Decreasing Damage
middle,"(34, 40)",0.0017422724332870664,0.0016730468531890679,0.0017160365102767646,0.0019230978523408536,Stable
middle,"(37, 45)",0.0025745976081615655,0.0035346121620826888,0.0035929948535207397,0.0046426215737704725,Stable
middle,"(45, 58)",0.0029916558411376536,0.0034425298416743124,0.0037931547377893205,0.004730326465527047,Stable
middle,"(3, 52)",0.001527866619792949,0.0017328397584671408,0.001961634079806571,0.00263685457826224,Stable
middle,"(15, 26)",0.004249343835033282,0.0042706786532755725,0.004578527932266102,0.006181588763910956,Stable
middle,"(7, 22)",0.03664649794358264,0.01713149649813988,0.010735303299029775,0.029970486491209175,Decreasing Damage
middle,"(18, 49)",0.0037799394104403587,0.004730456098787944,0.00389883736442561,0.004674431197282156,Stable
middle,"(0, 10)",0.0022092046438810754,0.0017654452397535966,0.001732711447340564,0.0020665339125906326,Stable
middle,"(8, 23)",0.0011047154485321177,0.0009789351895989565,0.0010587549899987298,0.0014000460264704982,Stable
middle,"(48, 59)",0.0015626463793657187,0.0019919836336229216,0.002121842888823123,0.002368632505749215,Stable
middle,"(0, 19)",0.0027221743104780295,0.001478021237605649,0.0014635534593223558,0.001662613462589982,Stable
middle,"(0, 28)",0.0017856024967879654,0.0016257862465882394,0.001796765642182026,0.00225437588055174,Stable
middle,"(4, 7)",0.0006963756131625164,0.000573223452755046,0.0006506337309394852,0.0006622586075840568,Stable
middle,"(25, 39)",0.000706103109198585,0.0007493895846110588,0.0008445213502924732,0.0009325380309877537,Stable
middle,"(33, 61)",0.0025323402019329032,0.003354443824856084,0.004021808169626069,0.005234635849270345,Stable
middle,"(25, 57)",0.0015308885845323557,0.001463856753481628,0.0014894187700820712,0.0017426259961157568,Stable
middle,"(22, 33)",0.03679475973897347,0.023852678674570516,0.013292746428256475,0.03323684903913676,Decreasing Damage
middle,"(14, 38)",0.0014612993592936225,0.0014601321212613266,0.001357803047314423,0.001480151964501815,Stable
middle,"(3, 47)",0.0007228614808754922,0.000634865601336753,0.0006853244203057552,0.0007678899939598815,Stable
last,"(15, 21)",0.0050511449184197305,0.006117504754625052,0.007002599147142037,0.007574078413300244,Stable
last,"(26, 30)",0.0053045269330350584,0.005264886278880623,0.004787708469664465,0.005683512905733975,Stable
last,"(47, 62)",0.003201850567564662,0.004456121659241275,0.005393919982583996,0.006421137414490718,Stable
last,"(18, 44)",0.00040237816165476103,0.0003510832482595367,0.00037316384461991576,0.0003689950734066051,Stable
last,"(9, 63)",0.0002311546842194745,0.0011675010824766486,0.0016413825198183024,0.002673211361453358,Stable
last,"(29, 59)",0.010349469045626282,0.008044130664946157,0.008952819337751034,0.011296725511791518,Stable
last,"(10, 36)",0.0034493924414738513,0.004841526631015799,0.0056168943407106835,0.006206513693267419,Stable
last,"(2, 32)",0.0014947924815769914,0.0022930164852249246,0.0026683711133889997,0.003293304345532727,Stable
last,"(2, 41)",0.004185612174377856,0.005121954692082789,0.005790007025936001,0.00682866092171167,Stable
last,"(25, 43)",0.0023522700797582127,0.00281869529385219,0.003041893896055889,0.003823138091285099,Stable
last,"(2, 50)",0.0017285090874061234,0.0026416967864463575,0.0031558728282109635,0.003569531960953703,Stable
last,"(14, 15)",0.0034658831704547084,0.0032755073677694308,0.0038664529866074735,0.004436772385441259,Stable
last,"(22, 28)",0.0038849098666515368,0.0036304122564509303,0.0038690587873179143,0.004794283553571362,Stable
last,"(2, 59)",0.010869255740442271,0.009835505325191425,0.011152426230404756,0.013509389677606313,Stable
last,"(3, 24)",0.003459647052761194,0.004103714276563147,0.0049667608597661825,0.005866240806664398,Stable
last,"(3, 33)",0.003230804506398049,0.004460599795521884,0.004917655424116512,0.005818062319021828,Stable
last,"(47, 57)",0.0025267085290298142,0.003886064830604531,0.004837799638647908,0.005412920016562587,Stable
last,"(28, 53)",0.0049369620956168985,0.0051271993754232505,0.005280388694522565,0.006252297182909741,Stable
last,"(18, 30)",0.0006508647738705586,0.0006321147346396351,0.0006108587408308636,0.0006765295993667894,Stable
last,"(21, 32)",0.0034591913083115715,0.00446791777544516,0.004911974298624024,0.005217105198212834,Stable
last,"(6, 52)",0.004338205109106365,0.0053144749654182154,0.005376915358823283,0.007392784922828838,Stable
last,"(21, 59)",0.012424050902787871,0.01207919019481402,0.012759166417396503,0.014819187394197936,Stable
last,"(2, 27)",0.0038816387213556017,0.004631711069281602,0.005410008294527954,0.006378619063582832,Stable
last,"(33, 42)",0.0007515878240495928,0.0015559473760865096,0.0011660477500702805,0.0012176777787468054,Stable
last,"(44, 51)",0.0006332744069836999,0.0005535592920735301,0.0007993831389994717,0.0008306264250625675,Stable
last,"(3, 10)",0.00463481048291259,0.005978614066632725,0.007626086881297406,0.009025028896882295,Stable
last,"(2, 54)",0.006526243769570958,0.006666637124161441,0.00567111157474006,0.0066603515992947225,Stable
last,"(36, 43)",0.0037140862545812364,0.004830899373131278,0.005089171331090554,0.005690780445950612,Stable
last,"(5, 46)",0.001250182618286995,0.0017651269514420203,0.0022073077044406655,0.0025826872422662853,Stable
last,"(17, 48)",0.003359923835817565,0.004844384428501937,0.005707626526842698,0.007487297748896574,Stable
last,"(9, 44)",0.00035800435719384735,0.0007833617852214154,0.001054153699280718,0.0017317038146833573,Stable
last,"(29, 31)",0.002523336066847244,0.0026260922864090102,0.00299394935553149,0.004281350479308398,Stable
last,"(6, 38)",0.0035897450085028274,0.0035275973697110187,0.0033964667911967183,0.004643988454085233,Stable
last,"(40, 49)",0.009286058660979533,0.00994973377773572,0.010912630131476978,0.012711152573171503,Stable
last,"(6, 56)",0.007271249229506055,0.0064013483393178475,0.0063661125543294575,0.007456225973644539,Stable
last,"(21, 54)",0.0072103943225745905,0.008143315832170879,0.0076311137661732404,0.008370845245254372,Stable
last,"(2, 22)",0.002142084346152759,0.003206452824892054,0.003655508642152232,0.004307854024922029,Stable
last,"(12, 63)",0.00042504073369363336,0.0012761311893014864,0.001704217172449069,0.0025808304811295547,Stable
last,"(22, 27)",0.002960932241456999,0.0028982848791493402,0.0033192820346376957,0.003961887673736468,Stable
last,"(32, 59)",0.009257167947175625,0.007151098773648931,0.007812606695675113,0.009740767258894976,Stable
last,"(14, 23)",0.0028404538496681806,0.0027644006688015937,0.003307880848856058,0.0037601221691735015,Stable
last,"(16, 51)",0.00446058295591118,0.003672016314445486,0.004801597722727243,0.005209183624450818,Stable
last,"(16, 60)",0.00563688244973847,0.00582015058983028,0.007564536230820454,0.009469620946565924,Stable
last,"(17, 43)",0.0028784456799414385,0.004163318931966093,0.00480507960227697,0.00592601441163754,Stable
last,"(6, 15)",0.004159937783334465,0.0041429364659058875,0.004236652403325972,0.00566632005169269,Stable
last,"(58, 62)",0.002245108564516711,0.0015362998822867854,0.0019745667726319563,0.0027496289235019234,Stable
last,"(29, 35)",0.0029891494066592544,0.0033880067060398414,0.0032050613182895513,0.0042987504818413555,Stable
last,"(42, 63)",0.0007185105691369421,0.001435639312793208,0.0016394439635349486,0.0020102999561093563,Stable
last,"(31, 53)",0.0028351271267473203,0.0036845757088226154,0.003966886337803011,0.004878052576992445,Stable
last,"(25, 28)",0.0037092631550739398,0.003534829450756766,0.00364187425003286,0.004311253374404763,Stable
last,"(31, 62)",0.002114717389206267,0.0026008967283455255,0.002894135362326599,0.004018104108699909,Stable
last,"(24, 32)",0.00039330041096620065,0.0004923099669700661,0.0003853764199334861,0.000438634798048949,Stable
last,"(4, 63)",0.0007349953179591329,0.0013488656351769725,0.0015781439514992613,0.002037467346826828,Stable
last,"(35, 41)",0.004311366844482257,0.004970922785837446,0.004869468164423246,0.005498752781729907,Stable
last,"(14, 18)",0.0021575197453433,0.001918692501987327,0.0022473224564347927,0.0025337362900756007,Stable
last,"(43, 54)",0.005571099203931804,0.005208577494113492,0.004595318627652929,0.005511689170951925,Stable
last,"(1, 48)",0.002417183752242518,0.003092244595589459,0.0037106053681682646,0.005114588006737079,Stable
last,"(13, 50)",0.002873655347014224,0.0035289838298022073,0.004620548599567591,0.005421134798352552,Stable
last,"(35, 50)",0.0018958916062012739,0.002501723051168808,0.00250776289325243,0.002809062206293543,Stable
last,"(13, 59)",0.012117322133464632,0.01097538229875121,0.012399137230005304,0.015099708581212276,Stable
last,"(5, 27)",0.0030798886651388275,0.0029558635427133066,0.003379353651501424,0.003856987673983548,Stable
last,"(28, 29)",0.004261782812149732,0.00395012458241208,0.004382315245639239,0.0059329133138380724,Stable
last,"(36, 51)",0.002163394806037944,0.0030157314795292325,0.0032846846833547464,0.0032162454088518326,Stable
last,"(17, 47)",0.003166012792086935,0.0052183647280954325,0.006293173505095776,0.00715288868177444,Stable
last,"(17, 56)",0.0061636626762938684,0.006400631245013449,0.006928208580074054,0.00796602032045805,Stable
last,"(61, 62)",0.0019964067322016292,0.0024581104241330814,0.00309946172399679,0.0037122467064311226,Stable
last,"(6, 37)",0.0029164359463034885,0.003108815439400788,0.0027648235667984125,0.0037198570670105508,Stable
last,"(42, 58)",0.0020060454633658484,0.0013211660741035383,0.00156742696234108,0.0020074032494821386,Stable
last,"(6, 46)",0.0031460237787206023,0.003323414004868212,0.003450306863246292,0.004820324266986157,Stable
last,"(39, 43)",0.001998589290017866,0.0023642770380274576,0.0026948293879411646,0.003289001157807529,Stable
last,"(2, 12)",0.0017662810416937172,0.0028462360535084995,0.0033732187369880035,0.004398655010526954,Stable
last,"(10, 25)",0.002079474270291307,0.0028771545129886358,0.00348397337808226,0.0038582311493661025,Stable
last,"(23, 62)",0.0018778635931039457,0.002218401492083042,0.002714465630729855,0.0034199631310055534,Stable
last,"(16, 32)",0.003997208275958023,0.0033826752578006228,0.004236991410202208,0.004758299763452335,Stable
last,"(43, 58)",0.003331526331460719,0.0028645695570988844,0.003393386898060326,0.004344516115529956,Stable
last,"(13, 54)",0.006652426067930689,0.0064700819645600064,0.006397112855617828,0.007859005207597566,Stable
last,"(9, 11)",0.0009518659072842197,0.00147496131323082,0.0015849423518968456,0.0024996909300947882,Stable
last,"(16, 59)",0.013037410856978406,0.01065392452159715,0.012028227156125958,0.014012822770249815,Stable
last,"(36, 37)",0.002239356088605892,0.003335987424546516,0.0031907957080767268,0.003326413696825244,Stable
last,"(5, 31)",0.0019196146482905146,0.002308395270846357,0.0025148186826024176,0.0033348288353516943,Stable
last,"(28, 33)",0.0035446049216953713,0.0038512493264944016,0.0036379467163577357,0.004342509667599404,Stable
last,"(17, 42)",0.0015883359264655791,0.0026125023625555273,0.002851323851546874,0.003387901308628564,Stable
last,"(9, 47)",0.0018261601509763999,0.003307796171151073,0.004172263463486338,0.005422281999706563,Stable
last,"(42, 53)",0.002145083758472238,0.002917322135144582,0.002884681011610988,0.0032992301979717846,Stable
last,"(21, 30)",0.003881655565034666,0.004874791828102635,0.005445778276912454,0.00575841539118861,Stable
last,"(20, 34)",0.0016920087946877926,0.0016476844956427002,0.0021354467695628918,0.0025114960974472415,Stable
last,"(31, 34)",0.0020049217378667007,0.0021622278672377565,0.00259216998516052,0.003430489093009467,Stable
last,"(39, 47)",0.0020576136282117858,0.0029410495631761427,0.0035645701715155934,0.003806060725477483,Stable
last,"(4, 44)",0.0008286626238515057,0.0009200017229406721,0.0010364811667876734,0.0012462427342300418,Stable
last,"(24, 40)",0.003481582470030307,0.0040255758791479124,0.00422240529145278,0.005159258139721157,Stable
last,"(24, 49)",0.006089724289126986,0.005890521451431002,0.006882775902716225,0.007621574477045424,Stable
last,"(9, 24)",0.0004534887992994048,0.0009549461015208451,0.0012152603068293932,0.00204371694474416,Stable
last,"(27, 41)",0.004932041690876068,0.004851182487821413,0.005383712816357432,0.006552779842312561,Stable
last,"(6, 18)",0.0027965917707411503,0.0025225371906806666,0.0023626522358257502,0.003381654641176621,Stable
last,"(8, 46)",0.0006862529305635081,0.0011705605541840376,0.0017147804737048555,0.00215075022823364,Stable
last,"(23, 34)",0.0017612785993651547,0.0017503786985197413,0.0022106758256819708,0.0025551238960656313,Stable
last,"(31, 47)",0.0029173645960479068,0.004017685187069386,0.005033308312162694,0.006097998279768313,Stable
last,"(1, 24)",0.00038934331491896417,0.0005467167278417793,0.0006562309538743134,0.0007830960095709866,Stable
last,"(4, 57)",0.0012337595369346992,0.0018166059157797407,0.002833995298152276,0.00309859989264101,Stable
last,"(24, 35)",0.0020981062055192043,0.002427388131724775,0.0022016772036407045,0.002365230930125723,Stable
last,"(13, 44)",0.0028288392427293463,0.0034158238635467442,0.004193258963560499,0.005002566912073901,Stable
last,"(16, 40)",0.0073282729810738275,0.007584525061193567,0.008195073506464834,0.010009033197125745,Stable
last,"(16, 49)",0.010068454099936133,0.009299247935540517,0.011283656735837677,0.012401410337915137,Stable
