Layer,Expert_A,Expert_B,Oracle_KL,Pred_XGBoost_B,Residual_XGBoost_B,AbsResidual_XGBoost_B,Weight_Distance,Weight_Cosine,Activation_Similarity,Output_Similarity,Routing_Similarity,Usage_Frequency,Jaccard_Overlap
first,40,60,0.004165915776935379,0.003697039093822241,0.0004688766831131381,0.0004688766831131381,-0.33853613122230675,3.8032389621214095,0.78768389236702,0.0415088883044921,-0.6299398768201866,0.18982854662519003,-0.4484705699828691
first,40,61,0.0037205573724720647,0.0038149200845509768,-9.436271207891207e-05,9.436271207891207e-05,-0.35211846561861343,4.1874939897963355,0.7706266074107108,0.06008293502553574,-1.054141533093905,0.19474788396151368,-0.32474166040092045
first,40,62,0.00394482835178326,0.0033779125660657883,0.0005669157857174714,0.0005669157857174714,-0.35375766072945697,1.487453777751638,0.7180883620529384,-0.013937021418040586,0.17075413776924744,-0.2945814946104319,0.2995335027159288
first,40,63,0.0028313489760337924,0.0031685931608080864,-0.00033724418477429395,0.00033724418477429395,-0.3282498290614877,1.7907858685761575,-0.3866884345845109,-0.03926937446567466,-1.1913192522103924,-0.5234753671417203,-0.42399881004853635
first,41,42,0.009460981677441815,0.005445847287774086,0.004015134389667729,0.004015134389667729,-0.005558242462260582,8.302532377540247,-0.6264607743387937,0.13065032670063317,-0.006213944273286459,1.6939882804022284,0.9032462968636192
first,41,43,0.008680013249918383,0.0049371663480997086,0.0037428469018186746,0.0037428469018186746,0.0647512312235417,2.251752486642076,0.7062851168338755,-0.03014631116407798,-3.1030047788950936,1.9633943427620637,-0.3010880578878691
first,41,44,0.010014392612774483,0.005466563627123833,0.00454782898565065,0.00454782898565065,-0.03137657357312022,4.463165591766029,-1.1227909601742,0.05388612246106378,0.5092070918874585,1.7107719019026266,1.4070525254782584
first,41,45,0.010354136705443443,0.0061653489246964455,0.004188787780746998,0.004188787780746998,-0.016155044065970042,9.412499040855836,-0.13289433072468948,0.13079523717329766,-0.15399822612679173,1.8085799030601175,0.7511109858804478
first,41,46,0.010552664667258934,0.007614515256136656,0.002938149411122278,0.002938149411122278,-0.08074094441732335,2.6881286523287016,-0.4279549823517874,0.016491935637016928,-0.7766396103989078,2.257397091803516,1.3870906611318576
first,41,47,0.01039878987917186,0.005299627780914307,0.005099162098257554,0.005099162098257554,0.027760464801536166,5.855312340016933,-0.45463763895040377,0.05878803905627352,0.10527271186228346,1.5961802792447375,0.6972916970666093
first,41,48,0.009210818727370897,0.005389865022152662,0.0038209537052182347,0.0038209537052182347,0.03887190915068573,5.860012879728268,-0.1303595524534881,0.082861719176884,0.4954627856644235,1.5793966577443395,1.2595827025298958
first,41,49,0.009440953518470779,0.005195298232138157,0.004245655286332622,0.004245655286332622,-0.02357376289788727,4.916896772445869,0.5368215267140214,0.049910565784609354,0.3612921624689214,1.7327642335238373,0.9569493180046068
first,41,50,0.009460515600954553,0.005381000228226185,0.004079515372728368,0.004079515372728368,0.003114067464572946,5.4937501853655375,0.6894744805290354,0.03954587031006897,0.6444168903525241,1.5466975330970125,1.2414115136601156
first,41,51,0.009365002807107932,0.005125080700963736,0.004239922106144196,0.004239922106144196,0.00970512382047386,16.313310766399503,-0.5798702463568278,0.3192411574662229,2.2358274957709274,1.601099616581061,4.229068337197795
first,41,52,0.008353774283023587,0.0040695867501199245,0.004284187532903662,0.004284187532903662,-0.04135187223351171,6.387862405096038,-0.7722008321892874,0.046192414182940914,-0.5038041678408183,1.172249149967446,-0.3245061026080212
first,41,53,0.0109837028816368,0.006964582484215498,0.004019120397421302,0.004019120397421302,-0.021045914349031112,3.4025751722603537,-0.18623968572116298,0.004075861007665914,-0.2555564012950279,2.059466107212617,0.6689429496569075
first,41,54,0.012069160647420998,0.006920162588357925,0.005148998059063072,0.005148998059063072,-0.0504642243902857,5.596468083914789,0.7504215497405785,0.0448876708176583,-0.6849679016848381,2.4165521232728064,1.009504973731009
first,41,55,0.009497517929981478,0.0055409204214811325,0.003956597508500345,0.003956597508500345,-0.02990321339200227,6.9322094831278145,-1.3555353058879323,0.08420283201408581,0.3723691142683939,1.6702597120740799,1.1613205445327899
first,41,56,0.009589003441172448,0.005389865022152662,0.004199138419019786,0.004199138419019786,-0.0036302223826245317,8.02303686565667,0.1485773373641147,0.08269773623832126,0.587331755742856,1.4969254141647983,1.145128881800414
first,41,57,0.02364582165178046,0.005366287659853697,0.018279533991926764,0.018279533991926764,-0.23225559951217312,1.7606506622593705,-0.12541387559544967,-0.010614083524313481,-2.1753257516264903,2.358388193590393,-0.44874826860910294
first,41,58,0.008846532156860869,0.005242186598479748,0.003604345558381121,0.003604345558381121,0.1403190331369945,20.823396875810143,-1.0875802511659733,0.3886237499881598,2.770973978876208,1.5232583375533537,3.1799474391082123
first,41,59,0.009702419157455741,0.005208704154938459,0.004493715002517282,0.004493715002517282,0.02178284646835867,4.172439070991924,-0.041252407815912565,0.028778667099122322,0.06385901290571189,1.7686464588005502,0.7400103825420995
first,41,60,0.009679377807781947,0.005717887077480555,0.003961490730301392,0.003961490730301392,0.026779568834223288,10.416474114796593,1.4186383553977462,0.16091822025888494,0.8137675843540466,1.771829559429936,1.4299159424821943
first,41,61,0.009213062565110099,0.005487775895744562,0.0037252866693655365,0.0037252866693655365,0.015278992066386395,10.56739086723166,-0.19510312267831348,0.20172469453739042,0.561074909180175,1.8030818201548147,1.3615895548359715
first,41,62,0.009449785204536943,0.005865233484655619,0.0035845517198813247,0.0035845517198813247,0.03323553777016539,5.0851848885970625,-1.8662199156481396,0.006315200961237638,-0.17229453461522973,1.6123851551761559,0.26633978193265606
first,41,63,0.008590661745627448,0.0038466579280793667,0.004744003817548081,0.004744003817548081,0.05966831501882277,4.9813327269272545,-0.16726676059111645,-0.03698805495304572,-2.274231785672914,1.4532301237068657,-0.4026240960023116
first,42,43,0.003049356584692063,0.004004354123026133,-0.0009549975383340696,0.0009549975383340696,-0.38237703957431335,0.6678408561403376,-0.5255521807202236,-0.006710323150628597,0.8250937985405317,-0.22368516241047523,0.8215041862762642
first,42,44,0.00468669400779649,0.004507781937718391,0.00017891207007809853,0.00017891207007809853,-0.4714540875411847,0.8920876911319638,-0.8160645145889198,0.054093411977664166,1.1760438072361903,-0.23757505606597695,2.061954205197613
first,42,45,0.0050565186663564425,0.00437408871948719,0.0006824299468692523,0.0006824299468692523,-0.4323518240960169,2.665960629685509,0.11668408916355692,0.1203772412950186,1.8341842300926927,-0.29805396802430717,2.4517855060194416
first,42,46,0.005048322355352252,0.004963747691363096,8.457466398915578e-05,8.457466398915578e-05,-0.5345797332073862,0.6465830063640134,0.02638010329132511,0.036456112530843465,0.8167920955020356,0.30326267814512053,1.9120810838385016
first,42,47,0.004918517181569656,0.004174357745796442,0.0007441594357732138,0.0007441594357732138,-0.40557527960701656,2.0200961567402804,0.6117622450004685,0.014329160102689305,-0.5120487097894043,-0.30065832308471385,-0.09147643139198416
first,42,48,0.003937442718128226,0.00396541366353631,-2.797094540808384e-05,2.797094540808384e-05,-0.3923518341771677,1.7848794696128991,0.8622788999064038,0.02148325670408845,-0.011524587634309169,-0.23005136366924683,0.15609173922079783
first,42,49,0.004411980840802295,0.004188222344964743,0.00022375849583755256,0.00022375849583755256,-0.46551881004112855,1.8145312611056914,-0.039289379931590054,0.0011281125630579973,-0.28904372538128714,-0.11314475873544083,-0.0020738390249032965
first,42,50,0.004202136006110096,0.004113320726901293,8.881527920880355e-05,8.881527920880355e-05,-0.4317288089800875,1.5763964678760323,-0.5036251294885896,0.01170148863616448,0.28670141905241514,-0.31252260724878805,0.6547447231122162
first,42,51,0.004115773233201951,0.004150275606662035,-3.450237346008366e-05,3.450237346008366e-05,-0.3683869226304444,4.515377775251869,-0.6578181969138391,0.10994749443487135,0.002258263401493985,0.328727483180207,0.5478498017400903
first,42,52,0.00297163358714797,0.0036700598429888487,-0.0006984262558408787,0.0006984262558408787,-0.4723739925465012,1.417944504489103,1.430762667324674,0.013119358081566182,0.1938144283120613,-0.9066049338059755,-0.37923704645337636
first,42,53,0.00557560698249459,0.0043194168247282505,0.0012561901577663398,0.0012561901577663398,-0.461525666231749,-0.11643162309160922,0.08003431578328618,-0.03221769627400068,-0.3997611533866859,0.21702958836721414,-0.42272403953886867
first,42,54,0.0064376650035073545,0.005021295975893736,0.0014163690276136186,0.0014163690276136186,-0.4848312705198673,0.982045411449481,0.09393402247496459,-0.0013627661262206458,-0.3101543612435311,0.6612168125587793,-0.2796912505449529
first,42,55,0.004324627163629216,0.004038115497678518,0.00028651166595069794,0.00028651166595069794,-0.46152818651943484,2.280250565671538,-0.43167158114220416,0.053241072262452505,0.4150088629993635,-0.19706286623743022,0.6163837509847541
first,42,56,0.004267335852188108,0.004137237556278706,0.00013009829590940238,0.00013009829590940238,-0.424397796159636,1.996131183949585,0.07401850623297647,0.017487986931883154,-0.2930667985108335,-0.30384142371409967,-0.24423726786881697
first,42,57,0.014326735449163002,0.005029045976698399,0.009297689472464604,0.009297689472464604,-0.7029808198546248,0.7076257552178478,0.11346838046984538,-0.02599089765649821,0.6285044439716978,0.13832019098603787,0.5915887221985769
first,42,58,0.003594907569585179,0.0033625757787376642,0.00023233179084751476,0.00023233179084751476,-0.20375971476392088,5.769201925199536,0.06153538056631291,0.13708629554094626,0.10781093115432144,0.06250452144975775,0.3149008169380409
first,42,59,0.0040693491058369615,0.004180923569947481,-0.00011157446411051968,0.00011157446411051968,-0.41736921786148046,1.0200218035236377,0.4048602982784342,0.002009912099635514,0.128978683623137,-0.14613325616725745,0.2572552220475737
first,42,60,0.004405916891286788,0.004182778764516115,0.00022313812677067241,0.00022313812677067241,-0.38371329610532384,3.3723534304619536,-0.23718450304023705,0.09921203900904994,0.7126552212037707,-0.07350068726036313,0.9691358121553892
first,42,61,0.003910693115139582,0.004196272697299719,-0.00028557958216013715,0.00028557958216013715,-0.3906314858028414,2.639436518010237,0.8461929371936509,0.04584823121868893,-1.0307746133387283,0.08015626130362444,-0.3067350186546375
first,42,62,0.004039547196725662,0.004668296780437231,-0.0006287495837115692,0.0006287495837115692,-0.4017575478205686,1.4863290983652009,1.2362317853107798,-0.011161904415005875,-0.30276434422659676,-0.39007451349200606,0.142764499654895
first,42,63,0.003056007371622293,0.0030302878003567457,2.5719571265547456e-05,2.5719571265547456e-05,-0.3739895221559751,1.4462220166965385,0.29928690042885747,-0.005826153283596357,0.5622270721294053,-0.6722129783693844,0.07924590145481249
first,43,44,0.00325916631394122,0.00404684292152524,-0.0007876766075840197,0.0007876766075840197,-0.4323009142847638,0.11788475677755643,0.24438293143779252,-0.019931834238123856,0.33862311400862233,-0.07031758663097733,0.43728705411818397
first,43,45,0.0037469702178737382,0.003695419989526272,5.15502283474664e-05,5.15502283474664e-05,-0.3840868027403592,0.3178015209896946,0.34080971149388184,-0.007571357128125925,0.26730783727418733,-0.08362873471749971,0.25427527355241086
first,43,46,0.0036507510712206776,0.004714077338576317,-0.0010633262673556392,0.0010633262673556392,-0.4951634419165679,-0.12465876555320912,-0.5629394790383747,0.0025331877151172125,1.863459426860987,0.3301743471026552,1.8273408475031268
first,43,47,0.003551978596907731,0.002750813029706478,0.0008011655672012529,0.0008011655672012529,-0.36122930560277594,0.319996196103178,0.04329649202775311,-0.030621525812830012,0.27188228416404775,-0.3113651161108298,0.241560360338595
first,43,48,0.002483871882146612,0.0028766486793756485,-0.0003927767972290363,0.0003927767972290363,-0.34814850845594325,0.11178583750829889,0.06352560366853945,-0.02436828748612407,0.41942704826187,-0.23526007379005998,0.41622881061691236
first,43,49,0.002903637241847852,0.0038645670283585787,-0.0009609297865107269,0.0009609297865107269,-0.4205599020717017,0.04490356442414658,0.5498809237339096,-0.028389791050794488,0.19811369292963524,-0.12037907834768127,0.26078258182094516
first,43,50,0.0027898142468536884,0.003996965941041708,-0.0012071516941880196,0.0012071516941880196,-0.38769081413105144,-0.05179067535614209,-0.261342967891533,-0.032669688090594944,0.07427038275360506,-0.25522679591984365,0.2203465006804952
first,43,51,0.002859125075751207,0.003959243185818195,-0.0011001181100669883,0.0011001181100669883,-0.3112600657139811,0.658368744335368,0.4973932160114509,-0.021433653649784955,-0.9394108182934193,0.4294292121825943,-0.09478269790973755
first,43,52,0.0014629997247301056,0.003364274511113763,-0.0019012747863836573,0.0019012747863836573,-0.429976200923383,0.09061480508812071,0.47465433459276235,-0.032399282805728125,2.046383811240914,-0.8985024958402662,-0.178678089171279
first,43,53,0.004255172588867288,0.005249655805528164,-0.0009944832166608759,0.0009944832166608759,-0.42820947925563807,0.09660703484665986,-0.04939243809285022,-0.05789626399770508,-0.9549520512148686,0.21355711495333887,-0.2339764090429182
first,43,54,0.005148813602948969,0.005725903436541557,-0.0005770898335925884,0.0005770898335925884,-0.4440227723114138,-0.0641806818574901,-0.029940481434669056,-0.03674856463449573,-0.4760206753441538,0.581639296824134,0.4141749132545552
first,43,55,0.002918298935290048,0.0037096759770065546,-0.0007913770417165068,0.0007913770417165068,-0.41189616112299987,-0.273367348131529,-0.010438570701609461,-0.023640394695712948,0.20967432040871603,-0.14063517326195465,0.2209208394024076
first,43,56,0.003021885212158172,0.004232688806951046,-0.0012108035947928741,0.0012108035947928741,-0.3777034180897681,-0.07747931091577538,0.11041815997034177,-0.03677909064697346,-0.3144328577024655,-0.30036895030022415,-0.06966280867489853
first,43,57,0.01045272645750524,0.004960135091096163,0.0054925913664090765,0.0054925913664090765,-0.663077104925373,-0.025374873970152676,-0.18171335669351066,0.021125043946063907,2.638628039982314,0.00549808290530281,2.045809446518539
first,43,58,0.0021815853807017234,0.0033641979098320007,-0.0011826125291302773,0.0011826125291302773,-0.14092087783636326,0.9438478888042315,0.04914876581653785,-0.02848734067363968,-2.3093554738474475,0.150473847934602,-0.29260170590721385
first,43,59,0.002817090880718858,0.003907075151801109,-0.0010899842710822513,0.0010899842710822513,-0.37400867634238716,-0.5045477505016112,-0.5973981630419957,-0.013090246030691753,1.0489295537775676,-0.2349707010055703,1.421617484485722
first,43,60,0.003002692759165255,0.0030041744466871023,-1.4816875218474045e-06,1.4816875218474045e-06,-0.33029529454728196,0.1470884382316048,0.0914335462766332,-0.012741185127704757,0.12551118514917964,0.019387976560804557,0.24151144574532293
first,43,61,0.002512826329087534,0.0035713869147002697,-0.0010585605856127359,0.0010585605856127359,-0.34148436375715413,0.12926318604881026,-0.615378592880724,-0.016830371236305337,-0.34125381972171814,0.06771323157057088,-0.02434976571633752
first,43,62,0.002623656710350113,0.002844572765752673,-0.00022091605540255996,0.00022091605540255996,-0.35869339213332524,0.0016948763322612618,-0.5254777626638276,-0.03094821958210525,0.4822635337874337,-0.39557259639730885,0.4343915170497871
first,43,63,0.0016147139476429472,0.002461459254845977,-0.0008467453072030296,0.0008467453072030296,-0.33143799298402316,0.02896398239809815,0.31013156194293573,-0.01373422546226363,2.996647207374657,-0.6664255226795919,0.2719710606426
first,44,45,0.00539334478731974,0.004495246335864067,0.0008980984514556731,0.0008980984514556731,-0.4767487079115107,1.1355967042066877,-0.4666503932125665,0.03406733193636367,0.2538151628709896,-0.02170295883672132,0.6210611743495623
first,44,46,0.005098951603197805,0.005210730712860823,-0.0001117791096630176,0.0001117791096630176,-0.5859810005592518,0.13785098697530895,-0.08802127533787954,0.02442200887519446,0.691856502510748,0.3698184185777331,2.2786544593716966
first,44,47,0.005133842624557203,0.004081778693944216,0.0010520639306129875,0.0010520639306129875,-0.45141628826647306,0.7639876955776537,-0.18939905154638353,0.009526175060435418,0.0330520323778429,-0.20719091369456702,0.20079907228238417
first,44,48,0.004062147405633315,0.004163661971688271,-0.00010151456605495598,0.00010151456605495598,-0.43923926628376775,0.731494890667343,0.6318047214317208,-0.005425292881096857,-0.0781685911521183,-0.09404615495912595,-0.004210135253482221
first,44,49,0.004606276211134846,0.004521501250565052,8.477496056979398e-05,8.477496056979398e-05,-0.5129924610634454,0.7432710449045774,1.344179480142497,-0.007858093898307241,-0.1663477795143517,-0.02517543225059658,0.3089551562775796
first,44,50,0.004272107044924147,0.004315816797316074,-4.370975239192769e-05,4.370975239192769e-05,-0.4796440144049563,0.6238468655996771,0.4851779641088899,0.040215319354210334,1.819229465505387,-0.37097590971569117,2.762659800906461
first,44,51,0.004428507276761013,0.004618607461452484,-0.0001901001846914708,0.0001901001846914708,-0.4090295859091724,2.481182853357232,0.8234204565778581,0.0801624893558206,1.9089657041634354,0.24943934023005163,2.2155222505874312
first,44,52,0.0032898115450051483,0.003957824781537056,-0.0006680132365319076,0.0006680132365319076,-0.5191621253182809,0.2184683013633734,-1.0905411457008616,-0.027860301325742298,-0.5984134672595428,-0.7818852636909497,-0.3974475989488705
first,44,53,0.005759114417249077,0.004246205557137728,0.0015129088601113496,0.0015129088601113496,-0.5176055956435315,0.25285015892482554,0.0438541415119217,-0.047390854176034926,-0.6984217984327931,0.34145988569775026,-0.4270570166793245
first,44,54,0.006540808133434716,0.00450843246653676,0.0020323756668979556,0.0020323756668979556,-0.53350004196279,0.07421590851064394,-0.029986020842314342,-0.027113423012055785,-0.7411166397784347,0.7888302105187012,-0.31053397900419644
first,44,55,0.004555262441453548,0.004400309175252914,0.0001549532662006338,0.0001549532662006338,-0.507194791271034,0.9077022718215306,-0.6272141877399741,0.018499294369096968,0.18458524766685308,-0.05555957462200676,0.370483779616561
first,44,56,0.004438357347568013,0.004279008135199547,0.00015934921236846616,0.00015934921236846616,-0.4717378719346056,0.9724515298462805,-0.5109352110031747,-0.013273475320398437,-0.4544834442661608,-0.17796426246111535,-0.2776298974421116
first,44,57,0.011332265144781483,0.005638273432850838,0.005693991711930645,0.005693991711930645,-0.7534914175383292,-0.21941293339189394,-0.04075048726862469,-0.029960285982657327,0.36055829859281907,0.2332344642986329,0.7803376804837637
first,44,58,0.003872342492917011,0.00348278833553195,0.000389554157385061,0.000389554157385061,-0.23424813895656563,2.325911139388216,-0.016475490387961304,0.05935333999008763,-0.06292010308101778,0.19185415611661732,0.22359988696065197
first,44,59,0.00427075603967228,0.0046720742247998714,-0.00040131818512759154,0.00040131818512759154,-0.4685169442721548,0.6252679360575021,0.11461403325829368,0.016430124008093353,0.6544311574380616,-0.13629458149461032,1.371753026251859
first,44,60,0.004642404669738678,0.004515125881880522,0.00012727878785815609,0.00012727878785815609,-0.42559342063777894,1.506607434139553,-0.8968610731078526,0.09972681255120176,1.6376185851432534,-0.11748535050278515,2.6325074717244794
first,44,61,0.004054862018834909,0.004506632220000029,-0.00045177020116511993,0.00045177020116511993,-0.43759150219479254,1.5983144678085057,0.7192331644484847,0.04286315235738287,0.047240438010307646,0.12992838023583894,0.3208308492931243
first,44,62,0.004209618430693671,0.004134927876293659,7.469055440001166e-05,7.469055440001166e-05,-0.45005583697367885,0.6321208697023785,-0.030912246229633383,-0.024781516620706812,-0.28039505230286993,-0.2592780149026983,0.024016668289982637
first,44,63,0.0033241855059133237,0.0035342101473361254,-0.00021002464142280165,0.00021002464142280165,-0.42168243820695644,0.5367582052157059,-0.2597146043240275,-0.011346469875548042,0.2638229902982339,-0.5495189177457859,0.04803924696830519
first,45,46,0.005692385471331375,0.005067857913672924,0.0006245275576584513,0.0006245275576584513,-0.5368464799519935,0.36676883532094373,-0.9997471599675563,0.01672237934686231,0.0422555683784339,0.5437314620559937,0.623431544382007
first,45,47,0.005728092713300748,0.00422297790646553,0.0015051148068352177,0.0015051148068352177,-0.4090603334189391,1.9659424214715389,-0.5084957288018591,0.04545310902929797,0.9018615426398071,-0.32496563698184183,1.1780706649921686
first,45,48,0.004589008500866861,0.004140413366258144,0.00044859513460871695,0.00044859513460871695,-0.3985255308923003,2.195294145192004,-0.20269433714428814,0.027075241472839146,-0.24977125416274387,-0.1475801200897054,0.20940098017949693
first,45,49,0.005065410105181335,0.004354399628937244,0.0007110104762440908,0.0007110104762440908,-0.4663137087772295,1.298112452735036,-0.8641746773316465,0.012584660950997627,-0.031610838937024585,-0.043984663242422006,0.18236687579526573
first,45,50,0.004917511474309095,0.004175362642854452,0.0007421488314546427,0.0007421488314546427,-0.436100499999874,1.6710737544358574,0.6313345409317489,0.007222003365777727,0.26619451940025984,-0.22194892570353758,0.5968083109734368
first,45,51,0.004941295280719173,0.004376064985990524,0.0005652302947286485,0.0005652302947286485,-0.37745290149379973,5.394997133996643,1.3280992098556996,0.10527433760818007,-0.5605068124648119,0.48209505895970495,0.03085340633845145
first,45,52,0.0038076465179993036,0.003690719371661544,0.0001169271463377598,0.0001169271463377598,-0.47549461275905724,1.300222283614104,-2.5876882554032554,0.02883101570993708,-0.059825308258275624,-0.8241336902264342,-0.24996022279295668
first,45,53,0.006213011190602988,0.004330035764724016,0.0018829754258789721,0.0018829754258789721,-0.46932494850422185,0.5561360927945761,0.4375868534255592,-0.041585054618042065,-0.5614845562439741,0.30094769586920356,-0.3698362212292136
first,45,54,0.006739456934177937,0.0050071608275175095,0.0017322961066604274,0.0017322961066604274,-0.4928840937335315,1.6937249100285119,0.19664801757925265,0.0054640509871808594,-0.4322230030716246,0.7286406713448602,-0.13103940176171738
first,45,55,0.005082224881254047,0.0042960443533957005,0.0007861805278583465,0.0007861805278583465,-0.46362556993155657,1.9781467431243116,-0.5618913437543314,0.043902052637534876,-0.08991421649519257,-0.06192577588077838,0.12081127210777788
first,45,56,0.004924372214496956,0.004117629025131464,0.0008067431893654924,0.0008067431893654924,-0.4301994984123448,2.3366302641269194,0.3041854065132755,0.03485390642127554,0.2628419283400441,-0.26738045286840756,0.32652096881990916
first,45,57,0.013251242592302431,0.004843325354158878,0.008407917238143553,0.008407917238143553,-0.7009877763526952,-0.35006706455782116,-0.03772283689093613,-0.02081751416123729,0.2366035910164719,0.245388121247197,0.4084939351727292
first,45,58,0.004486208805067404,0.0037088587414473295,0.0007773500636200741,0.0007773500636200741,-0.20587877265014046,5.51720891149507,-1.4652702836300695,0.14414462713123252,-0.0012181762234921214,0.11980033277870238,0.5791085129007943
first,45,59,0.004888985991516438,0.004349000286310911,0.0005399857052055266,0.0005399857052055266,-0.42288209514539665,1.3068509860680253,0.2981728510174374,-0.008100727879062629,0.023919602993766487,-0.052376473992620944,0.19342337297768286
first,45,60,0.005139994310686387,0.004362134262919426,0.0007778600477669614,0.0007778600477669614,-0.38821251368201176,3.4887949543965324,0.4736959244373495,0.07045886897806222,-0.2178274574374104,0.1148809954423787,-6.420746375347259e-06
first,45,61,0.004682666197573051,0.004151764791458845,0.0005309014061142059,0.0005309014061142059,-0.397710469854713,3.186082000983619,1.0490097005446393,0.06742127677255073,-0.0438112841740954,0.08796932648484425,0.41275919026565117
first,45,62,0.004655310222446252,0.004069431684911251,0.0005858785375350006,0.0005858785375350006,-0.4047758443530812,1.3503614208474246,-0.34400013401497936,0.007058899005298604,0.5783083995046625,-0.3350936844389784,0.5176214735227334
first,45,63,0.003781537504324917,0.0031455603893846273,0.0006359771149402897,0.0006359771149402897,-0.3779614955487939,1.4770331581433196,0.1977429244729011,-0.003299426778135651,0.14652622631709147,-0.5726687405049554,-0.07515075227221639
first,46,47,0.005441063802093011,0.004925543442368507,0.0005155203597245039,0.0005155203597245039,-0.5083470668009812,-0.49901351400762717,-0.15737531142277508,0.0012323155845154823,0.1230679266639008,0.3070245243434857,0.7271875336256981
first,46,48,0.004554167598030704,0.004836417734622955,-0.0002822501365922509,0.0002822501365922509,-0.49902401859367446,-0.03349885035269595,0.3738937787589538,-0.0013296272591296961,-0.2609873276032232,0.4664689285972658,0.1856383265808506
first,46,49,0.004877185634851918,0.005604226607829332,-0.0007270409729774148,0.0007270409729774148,-0.5740232436052111,0.07290138662627076,0.0967574570714938,0.004871404310514571,0.24256572345141086,0.44389785140707516,1.126821796331285
first,46,50,0.004745107475610485,0.0049817743711173534,-0.00023666689550686827,0.00023666689550686827,-0.5405442460445975,-0.010695130169086756,-0.4780041797505327,0.00723339742529947,0.32439499031533775,0.28358532879982673,1.3699476201807996
first,46,51,0.004889648800359946,0.005432099103927612,-0.0005424503035676665,0.0005424503035676665,-0.4656871652585399,1.2725622175710771,0.2426063044710821,0.021404742939721354,-0.30279010007956014,1.0000723431961227,0.6351537031190494
first,46,52,0.0036726102830838933,0.004059230908751488,-0.0003866206256675944,0.0003866206256675944,-0.5825534093065655,-0.07190214140699276,-1.4583992478222718,-0.012637274965608472,0.8119487940947835,-0.1915647833321274,-0.3054023050491878
first,46,53,0.006099937294005527,0.0047402456402778625,0.0013596916537276646,0.0013596916537276646,-0.5765122797237059,-0.7995366370255923,-0.45284150501182097,-0.02832931559270639,-0.023145659629719467,0.847862258554583,0.16229041354803403
first,46,54,0.006852338657732059,0.006185352802276611,0.0006669858554554479,0.0006669858554554479,-0.6011319620111997,0.49284694485046365,-0.7324510382598796,-0.014113267842353623,-0.01840504800928247,1.218548795485785,0.6152778795203607
first,46,55,0.004967952744262661,0.005229051224887371,-0.0002610984806247097,0.0002610984806247097,-0.5684740741786194,0.2962190222200549,-0.23572830064797595,0.006835008023660108,0.16753059704419226,0.43926788685524165,0.9788288366012972
first,46,56,0.00494448709870703,0.004848085809499025,9.640128920800507e-05,9.640128920800507e-05,-0.5295210117644509,-0.17684145791603975,-0.765737915554579,-0.008681275803369283,-0.2997890761342736,0.3831295666642553,-0.0174839706164832
first,46,57,0.013055052017975797,0.00559737766161561,0.007457674356360187,0.007457674356360187,-0.8216480614829221,-0.07398477139363183,1.0067148368544212,0.06991261305458125,1.2183369640356156,0.6389351081530785,1.9076162246015007
first,46,58,0.004450502625430923,0.004945098422467709,-0.000494595797036786,0.000494595797036786,-0.29263463565839115,1.6903379056406855,-0.635353107299652,0.03714984144639944,-0.7981842257110838,0.7769659263546268,0.17890539979066006
first,46,59,0.0047612600147775444,0.004636093508452177,0.0001251665063253674,0.0001251665063253674,-0.5300381747975768,0.11494910398560283,-0.24898533592025168,0.030633885393058218,0.8911124108030524,0.268827316790856,2.586618113822039
first,46,60,0.004977311077311301,0.005382129922509193,-0.0004048188451978921,0.0004048188451978921,-0.48516646878207853,0.7458809212050838,-1.1356528577813585,0.03991940327342636,0.597535677541881,0.4757288577009333,1.914463589976002
first,46,61,0.004529441936060197,0.004885164089500904,-0.00035572215344070734,0.00035572215344070734,-0.49687370914015094,0.774178728378891,-0.5848244271438854,-0.010499776854894546,-0.8362496860240862,0.7688634883889175,-0.1080787000080245
first,46,62,0.004651866059769554,0.0045592947863042355,9.257127346531859e-05,9.257127346531859e-05,-0.5107171453407063,0.013847544476872446,0.15148951653419354,-0.021023330229176636,-0.2301339509533494,0.32062504521449775,0.06465411591352857
first,46,63,0.00371182221153081,0.003698495915159583,1.3326296371226742e-05,1.3326296371226742e-05,-0.48146769457440025,-0.19861425722973164,-0.49510478267996794,-0.0030370430942092417,1.0941791622171513,0.03298849743181662,0.06358193146197992
first,47,48,0.0043959854646760605,0.0032325787469744682,0.0011634067177015922,0.0011634067177015922,-0.3674145956412633,0.8104752891739823,0.44417989752921727,0.007317200961878268,0.5290293568181339,-0.38573392172466175,0.31284420757127107
first,47,49,0.0046951327266783905,0.004036714788526297,0.0006584179381520939,0.0006584179381520939,-0.4356856606467915,0.023734364188432527,0.17261397041599372,-0.012344671856348091,0.18310097767316186,-0.31657382623164293,0.6671090844325391
first,47,50,0.00475175855004849,0.00459009874612093,0.00016165980392756057,0.00016165980392756057,-0.4075350553114937,0.73377088658358,-0.4792835177741532,-0.00292075047224716,0.3629932720563113,-0.45691962670910785,0.7297244241318125
first,47,51,0.004520948092740113,0.003709932789206505,0.000811015303533608,0.000811015303533608,-0.34058260482317537,3.0387210957816095,0.41348564257800635,0.06708670325608816,0.15178466848044142,0.19474788396151368,0.5010995934563807
first,47,52,0.0034149890453610793,0.003464195178821683,-4.920613346060367e-05,4.920613346060367e-05,-0.44773969259042984,0.5146028669264957,-0.354008633692034,-0.006793559272195067,0.028884188223306382,-1.0556319178181293,-0.33461814382688104
